,Pre7D,Post7D,Pre14D,Post14D,Pre21D,Post21D
20,-0.00023252041895333985,0.004685389325144821,0.00029595349723290584,0.007914476765351765,-0.0006280815431826174,0.004284261880349935
21,0.0005661066919842178,0.00989840902883849,-0.0011798490334188063,0.007461368308604578,0.00025944214023414155,0.003584566175223867
22,-0.006220071907286491,-0.002257275480369313,0.001583249410341841,0.00381144725046952,0.004279787027777266,0.0023064120552469453
23,-0.007418863131397354,0.003046808592326682,-0.0076143550772137455,0.0029021731694301206,-0.0051412700831262115,0.00287404026190612
24,-0.0009107072520438437,-0.002168861238717067,0.00019419655257266953,-0.0028706647598729933,0.000241442776360695,-0.0009780021558648184
25,0.0035947104560688156,-0.008808192373184396,-0.0018230773388907308,-0.006467887733170791,0.0018691484550447594,-0.0044515717743145965
26,-0.007455753970626242,0.007752748533128026,-0.0035896845230488014,-0.009869309663787984,-0.006982463941500721,-0.00970268180115495
27,0.037319972733276405,0.024676880849727526,0.016788924514932645,0.006714197041132956,0.018228642793528465,0.0031788094608552206
28,0.01761542645244112,0.004157903327657597,0.01236569884938558,0.008382032077804497,0.009541679320797839,0.006998960955937517
29,0.0015983439525429951,-0.009167349290743861,0.0015361404782175743,-0.0029062421463770583,0.0013778992724406503,0.01010870396962938
30,0.010225143006486767,-0.006364815247874782,0.0033999187599785484,-0.0017583608322081737,-0.006504886145097997,-0.0032317339692467116
31,-6.712326410762779e-06,0.0005917394939870646,0.0007969119921192727,-0.0052892975336068255,0.0003422024934202595,-0.0037338648416780683
32,0.0006514404742514811,-0.003244668626346684,0.0009793083635942495,-0.0003097659225686219,4.9308194794292605e-06,-0.0019311078757845604
33,-0.0024068899169408875,0.0,0.00366658686853725,-0.0013921179337084532,0.0033126891906388773,0.0021164359946364546
34,-0.005999982169596625,0.006405877062434407,-0.004311360623832396,0.0032029385312172037,-0.0022097867152476814,0.0021352923541448025
35,0.015818945795157358,-0.015033961394761588,0.0019533646464683176,-0.007516980697380794,0.00027343369281847323,-0.00501132046492053
36,0.0,0.029966564645109578,0.0,0.003246501337524306,2.4266136885212466e-05,0.010366627410722555
37,0.0051759026969302605,-0.028652605212494398,0.001307623669482317,-0.01214107822938605,-0.003422876968878706,-0.008816856423824309
38,-0.00490201919976785,0.026839501844657564,-0.0025549890681239996,0.01890157765153048,-0.0029698082156534313,0.012810268553049791
39,-0.011729129362580068,0.0028233341119282772,-0.005864564681290034,0.004334744859355815,-0.00034940177758368044,0.0009957576525549028
40,-0.03596706345637688,-0.004965500000408558,-0.020383553611232327,-0.0027006145400185347,-0.011956484437581454,-0.0017587160138585944
42,0.005170503641943545,-0.007702445653993949,0.0006898272573260739,-0.0031487028677207015,0.0017932190192612193,-0.001919416282106376
43,0.006058504355660724,-0.01231895830889793,0.0019602951621434067,-0.0025747895506467175,0.006083552281398406,0.0006228057750789822
44,0.01060891666768761,-0.002875116574240639,0.0034764496822728224,0.0003938470261416069,0.0029166284456004768,-0.0013104441632171306
45,0.0,-0.01481480900061365,-0.004423189279516532,-0.006962958360441374,-0.002198082766774478,-0.011038970030790025
46,-0.024907874019620403,-0.02478494664012561,0.009894990691340897,-0.012392473320062805,0.016930871576034585,-0.008261648880041871
47,-0.011265008925657927,-0.010106598825731367,-0.009680384618985332,-0.005053299412865683,-0.008789828046884307,-0.003368866275243789
48,-0.00573436328450935,-0.0031007723283626447,-0.001363423699420495,-0.0015503861641813224,-0.0011162063133964904,-0.0010335907761208816
49,0.022589028338291194,-0.003305916212413808,0.014546799887629667,-0.011688377586526365,0.012535317442817733,-0.00029629582621272196
50,0.0030706822901256483,-0.023244314090823788,0.008723854933424912,-0.013729518250339263,0.004577882246306456,-0.009139863490020024
51,0.0016300464643487188,0.015117032343567215,0.001904730777578884,0.0023180687422723278,0.0032291714948365128,0.00106267271199413
52,-0.0018907363683640598,0.0010635845421634814,-0.004404059793963922,0.010292210443725002,0.001245051231274945,0.011136492882498416
53,-0.007037200862149212,0.0560158236830408,0.005684867385101234,0.030188827128076405,0.003937298924027769,0.017396352409791052
54,0.0005570409982174687,0.0018532025903908005,0.00278177461697932,0.002188873500886125,-0.009884294661924939,0.007548566412475951
55,-0.0015810102762300617,-0.0015729906723038576,-0.005420220708264088,-0.004472119140729617,-0.0033776687997522023,-0.005105146413678178
56,0.02165428137916491,0.004292276213610549,0.01395709781009118,0.0037469405445676868,0.007795945248820912,0.00022748922500828787
57,0.003948410654304442,0.0006508752638124803,0.0009356862663226281,-0.003806117927316018,0.0029374930528681615,-0.004579219636102655
58,-0.0046059868260309765,0.006750769350477452,-0.001997605567873553,0.0013928509967903173,-0.006586640236956224,-0.0007798562686439136
59,-0.002794486864216896,0.03065201501010455,-0.00038293695283616073,0.017062097892837493,-0.005273373643770828,0.012394229291172688
60,0.000640515312374168,0.011800163153362903,0.0030550338840739087,0.006020956706542806,0.005504391971908027,0.002679387219563476
61,-0.003935201303786539,0.01118662394429848,-0.0002871489907383006,0.0025817362409230353,-0.0010131859216818428,0.002323447619770226
62,-0.00109571013543176,-0.0028679126354580957,-0.002330207713558545,0.00337498782539468,-0.0009839908260955525,0.0020155933167111035
63,2.1434571308852087e-06,-0.0035547453410036357,6.079357822450664e-06,0.0026917467191899377,0.0003812476964714001,9.007360090845193e-05
64,-0.010325266593063426,0.01339748745242444,-0.0039576014568394975,0.005137029141522432,-0.004991300886927452,0.005299259411904996
65,0.006966829911832175,0.008490545862825471,0.0007989786048965247,0.002375921272406804,0.0016328984931894591,0.0027979223601749636
66,0.011327571793903889,0.020297044046510202,0.009346751368527056,0.01988060065142697,0.005271151780652802,0.013413181524732313
67,0.012629150582171952,0.0021683037834657054,0.005424937650636425,0.006672663747700143,0.008223436555711667,0.0036983516371727654
68,-0.002671429961472238,0.00926683043439502,-0.0012992478788499558,0.0022191107653105305,0.004504724776223139,0.0022410849264736642
69,-0.003997804795540258,0.003499430156642929,-0.0058714173459766105,0.0007430801359420752,-0.00026109051733181184,0.004977396892154112
70,-0.0009164086218876877,-0.002209241889928402,0.014730487523271385,-0.011844503576278097,0.002275638860157803,-0.01178548836430095
71,0.006277598843283455,-0.0009555863637237478,0.0021504681715263166,-0.00046457508904109763,0.003960296347591161,-0.0016824332466611827
72,-0.00970722674651741,0.01387911455106986,-0.003250809271150905,0.013617238531803905,-0.005627701599816981,0.008801547244595774
73,0.005743891182143827,0.009930164660713166,-0.0013703691509989971,0.005079994416730958,0.0034046409796692845,0.0015150045611763605
74,0.007847483061984933,-0.04475381920333223,-0.002067003502016333,-0.023856216857256536,-0.008176714683511358,-0.016169976892576744
75,-0.012071434834825848,0.0022073482909510797,0.00040112648435423735,0.0005995214765692314,0.00027851804551548093,0.0001361537731846998
76,-0.02218454001582449,-0.00932364417854899,-0.0006213496239483821,-0.012858008597285819,-0.0022793233909841966,-0.017035523092284347
77,0.007126436781609196,-0.006034946236559141,0.0003530377668308694,-0.01374088125548081,0.002534209085933223,-0.011423645433378472
78,0.019009975531714664,-0.017786561264822136,0.004959533220402786,-0.00841709015622059,0.0006713093669615413,-0.01562810187524146
79,0.000735294117647059,0.0,0.000735294117647059,-0.005514705882352941,-0.0029684095860566446,-0.002875816993464052
80,0.025,0.005555555555555558,0.0024999999999999996,-0.006944444444444442,-0.005000000000000001,-0.0025132275132275115
81,0.009999999999999998,0.05,0.004999999999999999,0.004999999999999999,-0.006666666666666669,0.02
82,0.03189416504141173,-0.0231735888575585,0.013712458481989195,0.00034356088926367384,0.015736546355119188,-0.005209431244693297
83,0.0001082611207521008,-0.0024229881090485307,0.004039030966382358,0.0035610302387417358,0.0010377994008033949,0.0011298594833477399
84,-0.007773985890882465,-0.015964853482002207,-0.0075986680802615034,-0.007565571883345934,-0.004494473804691688,-0.0016446683259798201
85,0.005776719990575751,-0.004642741575048856,0.004968668906930229,-0.005863695823179321,0.0038517691625800684,-0.0033969048619764764
86,-0.0017982761182439091,0.061851386885918846,-0.011915541995798931,0.030450484462905308,0.004161904038504122,0.016909898253338242
87,-0.0014403786801042867,0.006585760010291172,-0.004041347851656227,0.0013751205505638277,-0.004826852810025487,-0.0020200907092562982
88,-0.035346025744263945,-0.013300238454826918,0.04883455212332705,-0.011516532523000791,0.039285613681497085,-0.008691604187336825
89,0.0017075119899565643,0.0151140527879015,-0.007572693725851357,0.005548942077199421,0.005727850094740204,0.0036598997873378966
90,0.0020975964674094768,-0.009378120061356026,-0.009619084351177021,-0.006563595771529226,0.014548760367056667,-0.0054949092538595645
91,0.0042690799914459916,0.0014821570021593931,0.0014268165682858314,0.0021902299429872553,-0.0016885111001429672,0.007886278579831525
92,-0.016751139412210368,0.004565438510370617,-0.01673664208755281,0.003069347056165589,-0.011903297423931137,0.0029082007937630172
93,-0.004049692785344108,-0.011308788658547966,-0.0019345359571782059,-0.004430988503888262,0.005462362604795854,-0.004336940241921935
94,-0.002049130510553735,-0.003276591969274766,-0.0021515261943749176,-0.004899330244246797,-0.0022052522082699534,-0.002169633035202988
95,0.0029161578100086287,0.005199807869387235,0.016448458613783124,0.002719761071991384,0.02058996527374616,0.004466324349362612
96,-0.005594409302836835,-0.0080454236609987,0.005849278086140696,-0.0016618673912092963,0.00786088559270313,0.000735324908022161
97,-0.004894614543558661,0.0003602435028911808,-0.0027596482738263014,0.0012306053145751303,-0.00131291111035691,-0.0003414381930814255
98,-0.00010648179698220968,0.0005786962255827432,-0.005033666891335131,-0.007679276196733106,-0.001384289261970501,-4.453496735415926e-05
99,0.0060338222677279695,-0.014788048165966173,-0.0036862599101175897,-0.016508202604821564,-0.01159723094206982,-0.009915848276866751
100,0.0010086180124470648,-0.0008901459255297468,-0.0003176607239739202,-0.004481766714104338,0.0036078961144507525,-0.002396591343700238
101,0.0038014312892324896,0.004174008527736283,0.0021147048072016673,0.0023869618622150046,0.0026445289620625955,0.008392495398075251
102,-0.0012785201916813015,0.001764924042752448,0.007934370863723065,0.0008969749456178566,0.006855381989936571,0.00033719895118762794
103,-0.01182824724432566,0.0027725370367133644,-0.011509682406093466,-0.000294743930782595,0.00020250318629025168,-0.0006466008461096889
104,0.010997858638433384,0.004256178232207539,0.0015295598348998123,0.0014396152462775552,-0.0028184175077820978,0.0014290564783682167
105,6.883126208866372e-05,-0.0038702876289287242,0.004562754167053278,-0.003154617723167698,0.0016810150290148596,-0.003248672954184591
106,-0.09602000763518496,0.04233494476278023,-0.05305420586636793,0.0209508703125017,-0.0462338084183734,0.004776961666977193
107,-0.0066833393662584645,-0.0044306590677244875,-0.0008580482371909386,-0.002206053922367594,-0.0017554957865694293,0.002134662245204829
108,0.003964905549939911,-0.0054193917243914435,0.007583144955222783,-0.007868396197061315,0.005955025332581178,-0.005770491946111192
109,-0.015979594198327382,-0.008601278535577024,-0.0013698905431770475,0.015239572546279456,0.003164062591438328,0.012220290317088829
110,-0.004149228862537432,0.01029077635046042,-0.002593268039085895,0.010920646603507594,-0.002593268039085895,0.0068206720184716095
111,0.011447816358090137,0.012660461642288633,0.005246018805362205,0.002914522349708765,0.004361046459295783,-0.0005039470473167647
112,0.008828740205891797,-0.0018766390631491346,0.0027240636470637547,-0.0017746076974666804,0.0013738665472318406,-0.00195898956805291
113,0.0020586133978459332,0.006453555411934942,-0.003335106122788753,-0.0017862872884502,-0.0015642921995260718,-0.004524517224622066
114,0.003723370220781977,-0.0006758030629010415,0.005333522704295356,0.0016452584047935673,0.0032136757563378787,0.0028992392784170182
115,0.00520946363577336,0.001995542937295722,0.007709600632209187,0.010879257075238864,0.011708641390405538,0.008145523439907902
116,4.5787168283153296e-06,-0.002263677904077674,-0.004192217616254929,0.00011849900771810674,-0.005081928232135381,0.00040935864088264347
117,0.006947651398619893,0.0029456946543831046,0.0015148312704992624,-0.0009132274063110799,0.0012221604596794377,-0.0024015038495265764
118,-0.0032741897431197457,0.009432080325567412,-0.0005044035056567455,0.008966867317998884,-0.0014284971388394635,0.005261801471885397
119,-0.02278318706818387,0.0030063257541745143,-0.01019824404696184,0.0026640207311456423,-0.014779178825434398,0.00010987891959583911
120,-0.002076733995624853,0.0011433579958681733,-0.005538610003580838,0.0019552517627731436,-0.0018526331516835139,0.0018504500698169792
121,-0.002515405029332917,-0.0031780456413792535,0.007762447147030044,-0.0042206084549969575,0.007555623158178348,-0.0038948831450791492
122,0.00011902457631296457,0.006069984352393453,-0.000489094344349235,0.001164783940784076,0.0037147094370856308,0.0012434396170719762
124,0.006242850441010884,-0.0001142517353788456,0.0033101517613323486,-0.0024629930557207125,0.0022082987897634257,0.00501498923139227
125,-0.0046223327781478194,0.003820893643417854,-0.0022972739611937867,0.001236590328894684,-0.0001310801325403681,0.001485110019405931
126,-0.002618735775501632,0.012855457917467585,0.0025500700888801677,0.007522755005897097,0.00328147339365145,0.005757954345884094
127,-0.04096713091988255,-0.018775432085699463,-0.0305919936834108,-0.011152731717997105,-0.023459567953078044,-0.0002796459125189872
128,-0.007910448408705736,-0.004354943002121169,-0.003244974625840685,-0.0016260891502437754,0.0028796664576766573,0.005809608634085461
129,0.01025115312178956,0.016255556522464906,-0.003093985480168815,0.004759811516213112,-0.005220496468243021,0.004474589760873587
130,-0.00015269751379182184,0.020529093900644186,0.0034561510783364738,0.010059350882049251,0.0076539408344923334,0.010022513206571135
131,0.004352607879254943,-0.01550623864565091,-0.004711171762031341,-0.0040549089911401295,0.002550588824307036,-0.0038675859318332275
132,-0.0020270642289021918,-0.006955989643397035,0.0026109433949427774,-0.0073031624060823485,0.006556999405256199,-0.0032123389678931666
133,0.003733737921376648,0.0007263443230324143,0.009597814990320424,0.0017237278692612157,0.006429553366144301,0.0028136565414666336
134,-0.0007339730802888384,0.006521556952878464,0.00029037883770382416,0.006282119456863864,-0.0005250070658644982,0.004589756132388811
135,0.007675316534715104,0.028153006022994975,0.008707115621030638,0.010850495018626827,0.0038579019097600507,0.0066655956996230685
136,3.8394322993475816e-05,-0.003393955561042779,-0.0023970922256778397,-0.0003045868354987751,-0.00018969505106346924,-0.0015587909859731293
137,0.0017009492391245975,-0.0020179366039260005,0.0010209133219146061,-0.00016150934560956766,0.0001373065208884528,-0.0006692844705114452
138,-0.0034422528744500274,0.013095133828503455,-0.0005826169995357848,0.004160612783159437,-0.0010879277152951357,-0.0032683541147852852
139,-0.003844805350838655,0.005453091073046511,-0.0011783249600730863,0.007887067332035227,-0.0007512706794575218,0.0055879785253930845
140,-0.0029092447129395686,-0.009624972194781086,0.000855959423845007,-0.007420261898955288,-0.002499513504076587,-0.007275780115369388
141,4.0268762711534455e-05,-0.004868154574640885,0.0033774012869886155,-0.0036862733533822778,0.0057963142226439834,-0.003120023327421089
142,-0.002405100292318674,-0.004960777863966861,0.005532265946369977,0.0012528444107852191,0.007860382176115621,-0.0014848406309197328
143,-0.00045512879855145826,-0.004384615569612462,0.00034857880666540363,-0.009026447596115223,-0.002267848924809914,-0.0015245503131450931
144,-0.015652902146308916,0.003040020420900251,-0.011219610992196729,0.013303835058266534,-0.0033430051690088555,0.011139310212807476
145,0.004550479099184181,0.020822173457202973,0.006094150323531856,0.00967595683611725,0.004865701437396787,0.01527227949667888
146,-0.01025865461397868,-0.10228891402869418,-0.02195230477627298,-0.08163023400368861,-0.020202602480000033,-0.05428268422831832
147,-1.9652013515969025e-05,-0.008255908020784599,0.01993924172543344,-0.002398167471571203,0.015775529587528016,-0.0031305102795999213
148,-0.005109086123215199,-0.006491981203808015,-0.011238053771672456,-0.0012664647973653696,-0.008171875395159886,-0.009606668195382797
149,0.006729336546183018,0.03680617478272677,0.009154153427809413,0.014074702595003295,0.005230241413303108,0.017924767696397163
150,0.0004374163601404621,0.004249034864011744,-0.0002629740198995456,0.0016319319916403522,-0.001495194859123022,0.0017546267274995623
151,-0.002307142319091564,0.005175744599169354,0.008701342813998486,0.00014744257535385838,0.005165084057819442,0.0009336158200984646
152,-0.01813567663577729,0.011944067805154081,-0.0037020552333195435,0.013549620724071853,-0.002593253698274719,0.008108149051700604
153,-0.036555348456751804,-0.035207562954424176,-0.03068863773481923,-0.018577997169817746,-0.022691219756410606,-0.011483496805329422
154,-0.015387441674469381,0.005522925986000302,0.009910060442631855,0.02039785395957015,0.012881239433834317,0.01213676677922367
155,0.0009853040866883475,-0.0106854342931279,-0.001650430214204298,-0.006619776093467073,0.0025560496382377425,-0.0024682228650907373
156,0.007223618866968755,0.0038778126780903573,0.007014577065224426,0.0005231414908111987,0.007243480528477854,0.00837958026109469
157,0.0033350036269298397,-0.002613678473867607,0.0018547616945826535,0.006302342360124958,0.004945669299149575,0.0020626935263991226
158,0.0028348605579014406,0.008667681282177202,-0.0026516045999878607,0.010912987054984554,-0.0006140707560222673,0.00982891633794521
159,0.0018354514436205258,-0.011067494823999692,-0.005762430187934061,0.0003480108031013181,0.0015741545569662844,0.004155911618804358
160,0.0016281582556567076,0.0045866398125665436,0.0001217708881776516,0.002117422258883165,0.0050480086657859555,0.0006554984179339171
161,0.003550427915014881,0.005765338655179673,0.0020589658369260617,0.003931947163296669,0.0004925517655660977,0.0038825601264035337
162,0.008199947675633226,0.0021334433482346807,0.0035080710196571225,-0.0021620230666933326,0.0020383705320190975,0.0007963011894810408
163,-0.0038047457500447997,-0.011545969636882744,-0.001508723942384484,-0.006496506375934366,0.00032588846920269854,-0.003705636298249044
164,0.0018279148243154505,-0.006136592796573294,0.0069298440109322205,-0.00394012468497937,0.005039755037914888,-0.00457467037147965
165,-0.006098180779103015,0.0036226777421340616,-0.007322495322608475,0.0012644434911972054,-0.004148557736531031,0.004025602017506124
166,0.005496898429399648,0.019308617170678572,0.0032658526214766176,0.016448688045867542,0.0019127608812364587,0.010026405036030977
167,-0.0013304153768434364,-0.00035373803969855307,-0.0025689223744753873,-0.0031087994880578803,-0.00280005003110797,-0.0012188619374034104
168,0.002751938720543205,0.011743427627521157,0.010263273957774209,0.010484862000363995,0.009654828234713964,0.007969885585420576
169,-0.0032807921212553346,0.0077541827182088015,-0.0021075009836848436,0.02533373722948426,-0.0020813520090776512,0.02517859308151682
170,0.0008228457429670348,1.1529756235589828e-05,-0.004108380684329773,-0.0062152882979594785,0.0020315044761704073,-0.004019401740685016
171,0.009421428038806691,0.015083820841311619,0.008851053374616492,0.0024015204473806103,0.008360226269183124,-0.00269309420814805
172,0.002362863558286671,0.018914784366558503,0.0078337316988782,0.014764870857326483,0.008621166888411686,0.006671411050979487
173,-0.004344382764894612,0.009128933217630813,-0.0025690954848855744,0.008076142817146947,-0.001015976206310485,0.009002889453769349
174,0.0013221041141440043,0.003708875745208831,0.004595520011040131,-0.0010821757153537232,0.0005543292020878036,-0.0004844755638136897
175,-0.013394041811452794,-0.002741497502954815,-0.0038413093532940422,0.000912781550388843,0.003850619405080971,-0.0006111669412894757
176,-0.005055791405925632,0.003539291536582512,-0.0009577473603548445,0.005743998819840399,0.0003810806341600219,0.007321326181377858
177,-0.0005820380330615325,0.0007592869794928944,0.002201974159474731,-0.0033852444059917887,0.0031090050571046155,-0.0005086341405058551
178,0.0024309960849775345,-0.011373580744430536,-8.906174423316104e-05,0.0006503007840238127,0.005916078676335899,-0.002597373652145928
179,0.005203041278281093,-0.012159132062391774,0.00695565810081218,-0.009565341147931098,0.007023822432003261,-0.0028174562165251436
180,0.002291460018434879,-0.019156989848277323,0.005130861505329459,-0.0029557711589183635,0.009139740621901512,-0.0025837651916136998
181,0.015984518692732413,0.006721962383090145,0.008827553154759516,0.004454307412242217,0.013337979404729765,-0.0015247014087745462
182,0.007574087150608146,-0.0014511092426457216,-0.006319443333953767,0.008473795646279198,-0.011339043099474236,0.007251168191538554
183,1.123571540301866e-05,0.00082113322150936,-4.510439804275707e-05,0.0013985851887896908,-0.0018400435386796068,0.0010551929763794798
184,0.01376578799955763,0.0005499475333991359,0.009472391814985713,-0.0034726157524116925,-0.00036772467780194683,-0.0007447956464207365
185,0.005277805023257554,0.0012908769764515234,0.004398931012758759,0.012231870195830089,0.001556125178796592,0.008033922789624386
186,,-0.0020196721779403848,,-0.0010069915860161168,,-0.0013097244380880547
187,0.01633514003951562,0.015664716704930005,0.01422846121330087,0.01285588007340296,0.009868554055371102,0.005376467864778501
188,0.02049906062278009,0.024368408210779288,0.009723612505838829,0.011821435455819882,0.003445759331569409,0.017960920333371714
189,0.00583036825722068,0.0004871997742927223,0.014841385220556457,-0.00010369320778709345,0.016517550734120298,-0.008882610822470856
190,0.0004432126896382879,0.006663419216044253,-0.012211512139372013,0.0020249931147742007,-0.010023783071780553,0.006769773163024394
191,-0.007307732994297854,-0.0017630253491714223,-0.0029210722980117605,-8.72479210143766e-05,0.0013851822156819868,-0.0013279570475053623
192,-0.0013784901176517365,0.015519372318987857,0.00861783548778727,0.018683753461889198,-0.0013269104675944418,0.011673487207280314
193,0.003913145046013172,-0.001622856831501794,0.0025983177390611276,-0.0009502176386507565,0.004284799823423198,-0.0017617668712428054
194,0.00517177172814577,-0.010234575457837255,0.011285886808822322,-0.006957787172146755,0.00995452605904771,0.004629386058229542
195,8.536295588168355e-06,0.017863296880621084,-0.001866024012196871,0.0058093034062946716,0.0003974552536426946,0.004254319459945719
196,0.0031365158157454125,0.00043587832448317536,0.004413854144985281,0.0015243201026800958,0.005997187056103728,0.004392170848813608
197,-0.0007810230217887712,0.01718215614534622,0.001684159675667187,0.007075931455713615,0.0009908196422229586,0.0069791397370579464
198,-0.0013887413917016214,0.0030276027665563673,-0.001567512495451024,0.0027422999381924613,-0.00044210100470721094,0.0015047407858478053
199,0.0,-0.0009600342315980606,1.3658336468185852e-05,0.0005529307118256922,-0.0003155699530198886,-0.0006128621100295631
200,0.006993002820489616,-0.001342151884356438,0.0022275738659018234,-0.004100591121798588,0.001983095225128058,-0.002691990533483607
201,0.0031352930021995413,0.009451931513025588,0.018933465946384925,0.0038494851784404427,0.021067815631574137,0.0007900389331149044
202,0.0,-0.004606568247764275,0.005166413212828451,-0.005336225790855713,0.0039992560913647175,-0.0027318448571464608
203,-0.00976821685607894,-0.004866300326202446,-0.005249956511861102,-0.00591802606723644,-0.0023665687961603207,0.003337656057401641
204,0.0038854770861858775,0.008414667664553599,0.0015880099039506297,0.0038806288277630488,-0.001119244221625952,0.0006913359101963087
205,-0.007222633755880831,-0.0018199837503132474,-0.02036838433131139,-0.0009218083879881225,-0.019930097927128965,-0.0026446572554980415
206,-0.00229843335893602,-0.0379873628344765,-0.0009770225551458966,-0.01959368774234153,-0.0007403290503286634,-0.013262848807483537
207,-0.007498218148307853,0.011534537069616348,-0.008318602820335308,0.005110194965677036,-0.006634885995516645,-0.0017497802643108458
208,-0.010829615973625247,-0.0046233977992653896,-0.016429134951736472,-0.011623932219805701,-0.0008273241779619339,-0.010818898645324152
209,0.06316563707379702,-0.022687002544320954,0.04604458623586783,-0.01129519293296654,0.023112534990293483,-0.006938464377926184
210,-0.015439204404769846,0.014780703747513552,-0.0067043693971031324,0.0031723049204556396,-0.011925672375273904,-0.002327405349842294
211,-0.014761905584678414,-0.009473673961334276,-0.009270024326570727,0.006612471775863629,-0.002743036137279188,-0.0024337891821878273
212,0.012418289978535314,0.0,0.0009459920478254571,0.0011111103752514243,0.004334361389621761,-0.0009161783652581223
213,0.08207687866082235,-0.04178738576816447,0.041109774534776114,0.007247988606692335,0.027038476889569826,-0.0026160814436489224
214,0.06865338742612581,-0.017981446762396176,0.011555955371225404,-0.008566389649646285,-0.0012603928883008451,-0.008878798611677197
215,-0.00179791524618116,-0.021487371129520455,-0.02174892794578715,-0.019620856260688952,-0.016320762999289126,-0.012149228562481872
216,0.007408851378437978,-0.002882263381553974,0.005680003304547909,0.0008709231167316207,0.00018968167483954175,0.001956410729133423
217,-0.011062428584564134,-0.015668380584281875,-0.013409556321207392,-0.008552354843013135,-0.0018690009485002146,-0.002622340998549732
219,0.0023435335044106366,-0.01220372441020628,-0.0007114111149829773,-0.0009971814668587673,-0.002929402017178326,-0.0011792094631813959
220,0.0038134465972013815,0.012006993303313127,0.0017741715544046196,0.005317120408371341,0.006077072898847838,0.0029022141470460357
221,0.0007082954472178843,-0.004683774320030246,0.0038363981168760934,-2.0850032065359084e-05,0.004159695252625878,0.0012841189648456293
222,-0.003058231192549457,0.005679065127452863,0.0007459590717149048,0.005701271226638484,0.0015961580245523338,0.0038215622950119876
223,-0.004893862278551391,-0.011692007463570579,-0.005471946392059403,-0.001365161103886937,-0.0038746382887937824,-0.000748516742111131
224,0.004883400983819769,-0.017947165110171394,0.0036899688617460687,-0.0067605402494621296,0.0032458495648742744,-0.0042717319948397834
225,0.0013657271626933611,-0.0026188436597159785,0.0006791321338045572,-0.002681993349729341,-0.00048227832630746205,-0.0022722630851539677
226,2.6043368836356844e-05,-0.0017013640997579238,0.007164578501944001,-0.0006726448660011248,0.004778905011359897,0.0007402834649618437
227,-0.0025992840062487865,-0.0010082412635750387,-0.002141644043858976,0.005100553944242414,0.0017361289143823654,0.0017823463629651358
228,-0.0011051252486729355,0.0015176160866888176,-0.006053947348929294,-0.0015832091051910305,-0.0032901506926214606,-7.576783057744021e-05
229,0.0040480732529556696,-0.0032599416052270696,0.0054820608488365735,-0.0065974191083127175,0.002618824754640764,-0.0014573499619505534
230,-0.009505926960256459,-0.00018516485214309651,-0.0026057337155002127,0.002317533487811937,-0.0037961533081534143,0.002732746582003731
231,-0.011468265347495636,0.009551159764040914,-0.011764908778759015,0.006931056628126926,-0.005332946524119103,0.0076679970781143416
232,-0.000567662368251872,-0.0023222542712356973,0.0028876244177853403,0.005497287959076248,0.001638471605387972,0.002518113337260386
233,0.009429526663500378,0.004232542760621379,0.011534681550726502,0.005126149228776727,0.0052991882166791016,0.0022200192210477124
