,Pre7D,Post7D,Pre14D,Post14D,Pre21D,Post21D
64,-0.0123743048758532,-0.0015849161276662437,-0.00015079172626333986,-0.004249754727370449,0.002870536486104615,-0.0012968536855918502
65,0.01609549177107537,-0.0044462968793989146,0.02788403580615125,-0.00506047174664532,0.016139915632760394,-0.003410590624984708
66,-0.010851509832806706,-0.019968177326190696,-0.007166319503303295,-0.012292949724412533,-0.005138655900760789,-0.009073833498471092
67,-0.002897888209451599,0.0023838045025074985,-0.0064636504030186285,0.009493996190393301,-0.0064636504030186285,0.005559326005636312
68,0.01994767600611508,-0.023403192405260974,0.010127201312009755,-0.01324625242378007,0.01222182000787871,-0.008798499271228406
69,-0.004930214996248935,0.005964585093893397,-0.005051304299819229,0.0019367156799980155,0.0043170684934979164,0.0009228778662018321
70,0.0131975944914656,0.017756491557001857,0.006228504201330929,0.008733859210255357,-0.0012500393326907394,-0.0006203281772194813
71,-0.001533156172765246,0.003975607183359479,-0.0025953018147338953,0.0005133220591488939,-0.003781281055131137,0.00479855117938676
72,-0.005603323408254193,-0.010630013431097023,-0.010331583794839288,0.006229661550180146,-0.0029737525347893153,0.003918367680309465
73,-0.004567443268914545,0.0015559066304527483,0.004661938524909057,0.0007568362265957342,-0.0025851038988091426,0.001170781086685009
74,-0.020988942873173048,0.026836260245169392,-0.018420160467484754,0.013208845266215671,-0.007080760275367551,0.012742342317123309
75,-0.017059603450330325,-0.0015232358867586335,-0.010501608149161549,0.000640208567433281,-0.007720800763480653,-0.003810375155532085
76,0.0013072860168688847,0.0019568845922449144,-0.003124846632910604,-0.0040642206349640695,-0.0024792987963113745,-0.003128093107873112
77,0.013798764375749931,-0.0019142990123373303,0.006255766435258598,-0.018444872067613173,-0.0063391501228284705,-0.012240127220243107
78,0.012514477272357646,-0.009901616506111984,0.009410313476809951,-0.007969455636569606,0.0017815874996431123,-0.011632210363137939
79,0.0007048962085416069,-0.012000453945151245,-0.004283525349678302,-0.004868625784901629,-0.005435564219908432,-0.002042193815560894
80,0.004421968438802113,0.005453544140487326,0.00011987810917993211,-0.0028147441710448594,0.003149574476842994,-0.0024561051123739197
81,-0.012871296688420889,0.019048466076534785,-0.011846006657819715,-0.006564130152121292,-0.0038864453796768755,-0.003411239263171662
82,0.0013231286720723772,-0.002683997214254581,-0.002651052517780004,0.00267160816590638,0.00028046284750858733,0.004096023276824013
83,-0.02468067636396524,-0.03431504535988673,-0.005556054226017244,-0.01384489304043995,-0.0029940927041178602,-0.011580801502659202
84,-0.0031772247085130323,-0.015273966194794972,0.001605812105214393,-0.00819459789876031,0.0006494552159481092,-0.005866317306158984
85,0.01987864671388253,-0.002468717224627425,0.016172190046007666,-0.0018403573771725607,0.01289308543419481,-0.0006447650051505745
86,-0.0023450439244935063,-0.0005929526119057054,-0.0032088080879862416,-0.005363046112184719,-0.0006432342521385131,-0.0028131435813729994
87,0.006353740546307636,-0.0007252893012344169,0.003125185615583835,-0.00035337479149073384,0.00034817362353262567,-0.0007788602316658091
88,-0.011306951198973372,-0.008475204169916362,-0.005565935491431824,-0.004720826379131142,-0.0045368257644822435,-0.00654285293287674
89,0.0033021603632992684,0.0034389993991184712,-0.005082501429847123,0.005880637191407763,0.001691825131367453,0.008022320520253012
90,0.0041927257003589406,0.012999093173336317,0.00023389006761076215,0.011570277856495654,0.0027461907030637304,0.006419579883132186
91,-0.017422352216210836,-0.014277632455454931,-0.009467160698498955,0.00427810239565877,-0.004635597409936991,0.005528938121565365
92,0.011609703835029852,-0.019247759398668112,0.00867898178367665,-0.001992406835376109,0.003952207799715291,-0.006131045133614044
93,0.015469458457113805,-0.024946925472392384,0.019993057434409205,0.011163051647705107,0.007725308886936281,0.008508739390895869
94,-0.0037338099423435585,-0.007812232761298591,0.008638354126177503,-0.009796418215846429,0.0039475234790775525,-0.011602822568147576
95,0.016721741933933373,-0.008470387769822695,0.01933891656466844,-0.00597859169210223,0.017999501613469453,0.004961616292308836
96,0.012403577274003957,-0.004730218521646545,0.006604354956239655,0.013407290890010823,-0.0014690362033148256,0.008149332274926275
97,0.014769505480626149,-0.013020206277844181,0.01712285651000963,-0.005070063312935881,0.010725717690797753,0.00210735239734438
98,-0.017618982375999376,-0.0048235392462072,-0.010926068873139443,-0.002657798778022007,-0.008161025538914658,-0.0027534954105497677
99,0.006058949531118353,-0.00493447742100088,0.007698613680559569,0.0013888480642141603,0.01688566874005388,0.002412448307414319
100,0.009471975193511175,-0.002734147909268766,0.0014015295669382697,0.0004563266149317697,0.002517561463813404,0.008759593829362798
101,-0.006793266226244254,0.0006226974816421052,-0.005472633255118332,0.001222229387719189,-0.0018188438817512884,0.005952239009271492
102,0.007417130089839165,0.007572101498509229,0.0049861737416596556,0.0025658884036694053,0.005077414866663797,0.0016518149454959265
103,-0.0002325049062704308,0.004685389309521603,0.000295953931641984,0.007914476792402201,-0.0006280812414328446,0.004284261932683722
104,0.0005660927876125526,0.00989842367638144,-0.0011798562059405653,0.007461369521476892,0.0002594372075772625,0.0035845666920817395
105,-0.006220092106824953,-0.002257254714035891,0.0015832393105726088,0.003811447513201028,0.004279772841027094,0.002306412194081007
106,-0.007418863249552143,0.0030468276188772006,-0.007614371931397215,0.0029021740331584304,-0.005141275531766234,0.002874046407482773
107,0.0075877672755969875,-0.007165895905650163,-0.004862296488371503,-0.010893041660571763,-0.004353369763117035,-0.004555819325093412
108,-0.002927816384409989,0.0,-0.008920238015441298,0.003214210657066844,-0.0085060205127721,0.007219436805863009
109,0.0,0.0034470788017702753,0.00014382442565450751,0.0017235394008851376,-0.0020833479109752394,0.002233062317274188
110,0.0,-0.003380452619236322,0.0035357069707107258,-0.001690226309618161,0.002357137980473817,4.277062717283018e-05
111,-0.005138899322735226,0.005274422965768254,-0.003939318919557848,0.008471164099036643,0.00017301047297620779,0.007687653011234729
112,0.0026110322814335125,0.011355176029815674,0.001992514671864572,0.0022603126897095204,0.001761238808123475,-5.267244069015395e-05
113,-0.008668722466772773,2.8905610005103363e-08,-0.004334361233386387,-0.00038021076657939964,-0.006337856118462275,-0.0002534738443862664
114,-0.007864462561559298,0.00274420835039423,-0.005350161008557682,0.001372104175197115,-0.0005251659440901476,0.0009147361167980765
115,0.013243084244196715,3.1290544603829707e-07,0.0019434808265209886,0.00020031973984014698,0.0009595903502874814,-0.0019497868401065687
116,0.008422557358301766,-0.004135717341663979,-0.0008377610744102447,-0.0034167879228557776,0.0005877902075704494,0.000188835593888724
117,-0.00011968971699959588,0.01969933358469867,-0.0009181176079976637,0.01296909638236716,-0.0020063204772936202,0.006881355380639074
118,-0.0010933293584735118,0.0021390727819380778,-0.005720582321233009,-0.006721462753842805,-0.006126194898283854,0.0025348660132707506
119,0.01060891666768761,-0.002875116574240639,0.0034764496822728224,0.0003938470261416069,0.0029166284456004768,-0.0013104441632171306
120,0.0,-0.01481480900061365,-0.004423189279516532,-0.006962958360441374,-0.002198082766774478,-0.011038970030790025
121,-0.024907874019620403,-0.02478494664012561,0.009894990691340897,-0.012392473320062805,0.016930871576034585,-0.008261648880041871
122,-0.011265008925657927,-0.010106598825731367,-0.009680384618985332,-0.005053299412865683,-0.008789828046884307,-0.003368866275243789
123,-0.01927931731209475,0.0047562547666125,-0.009639658656047375,-0.005136786695489984,-0.006426439104031583,-0.002868241746601198
124,0.022487867694414566,-0.01217361554293738,0.0012085143668878202,0.07527227291772291,-0.00029629582621272196,0.09474269620793323
125,-0.005366866388514327,0.0001688727614153035,-0.0019652475904828395,0.0001459195210786836,0.0018599536806927644,0.002383041169822795
126,-0.0086982620294099,1.1566224867259542e-05,-0.00434913101470495,0.005128474884451078,-0.003851804218038159,-0.0005783175905243645
127,0.0,0.0,-0.0015970116106324543,0.0,0.0012346379583890897,7.006492165562485e-05
128,-0.007205473243675474,0.017801132290701342,-0.006467871416134326,0.00697214853847266,-0.006759204546715439,0.006703472068375852
129,-0.010659749771601085,0.00017233509232397192,-0.009503022975630349,0.0013905120551208855,-0.0062286895924190365,7.469217259272568e-05
130,-0.002033610108561967,0.00023340522941067975,-0.0011417385110561744,-9.427267136877826e-05,0.0037056322910471807,-0.00017277840970496424
131,0.00877328019939089,-0.012223386672111501,0.0005718543869683561,-0.0061098748096951195,-0.0019353651108395592,-0.0009526814150599333
132,-0.01198134432569124,0.0005582841357438582,-0.006562178964359533,0.0016313375890627025,-0.005752288991500812,-1.8423745209734134e-05
133,0.0,0.0,0.0,-0.013890301102009372,0.0,-0.008824524767032056
134,-0.023634685940657686,-0.01595536449232145,-0.006584029405275578,-0.01360593123703451,-0.004525606542697093,-0.00713817340916581
135,-0.018294443002005507,0.016666659308068675,-0.004419431196559531,-0.000947355651155446,-0.0017558123889497282,-0.003122158998902531
136,-0.023856666546512334,0.04182832202033828,-0.0263368461268222,0.02236959295581638,-0.022999266929942128,0.011073879984937566
137,-0.005194788249936975,-0.0033333317386330962,-0.003242562524235835,-0.007768359762056881,-0.003826179845310742,-0.0019305845976987793
138,-0.014967813450693365,0.0023029593475590387,-0.0011358385387209749,0.0022279649792602183,-0.0034919376563272283,0.001523510472616565
139,0.00440131722467256,-0.008364999179889289,-0.0045945672874393665,-0.007324527745161062,0.005989773525563827,-0.006919947100830027
140,0.0,0.0,-0.0005015612517277359,-0.0006904701970442834,-0.0036289048119724867,-0.000460313464696189
141,0.0,0.0,0.0054162322628005,-0.0030585751805559626,0.0002003474581458965,-0.0022865186201259722
142,0.004272213840856813,-0.011334220462679154,0.0059260469830905325,-0.00561189251616246,0.009946247809894162,-0.007956055168370026
143,-0.016294555531926585,-0.01448518674986505,-0.004643763390492322,-0.018280626203602924,-0.008290548877506708,-0.010742639055238349
144,-0.009468738321906606,-0.0067956883762731735,-0.003122699236931784,-0.004097090842087441,-0.002762855110547343,0.00197229242684356
145,0.00028489957755175737,-0.016704983587236166,0.0023598891516329558,-0.010136251476549235,0.0015732594344219704,-0.004109746318523874
146,0.0,0.0,0.0057692346488231756,8.340347492965563e-06,0.0047488980441253315,5.560231661977042e-06
147,0.0,0.0006802747127023646,0.0,0.004611324572899779,-0.0036441602188368727,-0.0016071876738530824
148,0.0041010168826941295,-0.008484176695776004,-6.390157485629058e-05,0.0003253609789406746,-0.0007220522717680844,0.00430270966864108
149,0.014596949917873322,-0.0022141861076151285,0.010177751158564539,-0.0011624019936210498,0.002051657132068966,0.003253610623390211
150,-0.01665266095712233,0.013702781507383016,-0.007215219740285656,-0.002657905865203946,-0.00481014649352377,-0.0008269915565255838
151,0.005924185382128281,-0.0048108383980959,-0.006713180671244649,-0.0003865375529960499,-0.005409530169691287,-0.0015844210178291294
152,-0.002524590422378173,-0.002997190183344768,-0.007748366721032405,0.0034362771592863764,0.010232793500800804,0.002886110910628538
153,0.004295848799782285,-0.007061775129312003,0.0005702169211252911,0.0010954389853610566,0.009136764270289232,-0.0015505909328906104
154,-0.010316625452826361,0.01515013661683732,0.001903510746080348,-8.850686177850897e-05,0.0006737724646583858,-0.001159623185700058
155,0.046859707069288214,0.009143784250479464,0.018427745785910353,-0.0012742455035459766,0.005893408669903299,-0.0008252701411676613
156,0.002633727330014866,-0.0006345467517573859,0.0036923903295160558,-0.00030985657430068465,0.004285818897801564,-0.000203741674357611
157,-0.008002914099371863,-0.009429484405110837,-0.0035407013999259078,-0.0034122946754814006,-0.0023604675999506055,-0.007415275831005862
158,-0.0036877225994264213,-0.002631586071170919,0.0010797261894884564,-0.0013113780004061265,0.000719817459658971,0.0003330817057081557
159,-0.014998645847966525,0.003359955572863977,-0.007499322923983262,0.0003924910034017827,-0.0038920625637149857,0.0002616606689345218
161,0.005170503641943545,-0.007702445653993949,0.0006898272573260739,-0.0031487028677207015,0.0017932190192612193,-0.001919416282106376
162,0.006058504355660724,-0.01231895830889793,0.0019602951621434067,-0.0025747895506467175,0.006083552281398406,0.0006228057750789822
163,-0.005713719563184944,0.016534329104591412,-0.002701700652209111,0.006907266472182765,-0.001931062005307653,0.004608365020961848
164,-0.009625245891008459,0.014337279965432131,-0.004144652386643579,0.007201109892010648,-0.00467605236389614,0.0018161756710434948
165,0.0234142956937538,0.05368312822750241,0.03321967267836725,0.02518965760369344,0.03082928060186769,0.014435146001065192
166,0.001557981019512346,-0.001721442687408895,0.005199648763271712,0.0004072887426631915,0.003971545088577991,0.000788760567349796
167,0.001954513592538707,0.02299899409028335,-0.004723056501259629,0.005733628121042663,0.004875406832871696,0.009163610789230663
168,-0.007371247609155378,-0.006371200959575299,-0.004472119140729617,0.001247190155271952,-0.0035084161858964327,0.001389691814804031
169,-0.0016634511284445922,0.0019503102098230268,-0.0027639875978481255,0.0063404616115973296,-0.0024322961865897623,-0.0006436476592400782
170,-0.003042059529564674,-0.005676150880278034,0.0038845381328368187,0.008460545234394604,0.0029213560103993814,0.008996628071014062
171,-0.004767620767151525,0.036007425753523614,-0.0006337494998095202,0.023391987560631645,0.005655638076091059,0.014626638268021208
172,-0.012280375064306976,-0.006938285724045085,-0.0013583698412388506,-0.00019135974133254125,-0.005380890568390174,-0.0011551039179566133
173,0.0009857499099400484,0.0029154742389437944,-0.0003269235476543059,0.005900056784900939,0.0009295305766939559,0.007274519486055822
174,-0.006474140695479006,0.01889590022430136,-0.005219977731549439,0.009516955986708897,0.00045340944845214325,0.005205570579049652
175,-0.010647379322472575,-0.037282047305274076,-0.0005884240156966483,-0.0037113990152943923,-0.001388241929572917,-0.004063896212596824
176,0.004251446826855225,-0.0033342829659412355,0.004282366891777362,-0.0004827510773367384,0.0031324031647390876,0.001110128787467977
177,-0.004339375657298835,0.001271636896216195,0.0003985171167543696,-0.0018781287327127624,0.0033413478198261455,-0.00021452554348788702
178,0.0006682611049047375,0.0292255281097074,0.006900642718310759,0.013525048754903107,0.0024908290898981974,0.011384748739770264
179,-0.011437767441125821,-0.0028056137242794587,-0.0034254066478499254,0.00339639465179922,0.00017863973344181826,0.0031959145669896443
180,-0.014044711611867189,0.014404082247444164,-0.006898851230715909,0.002779145975177702,-0.0068386254655364714,0.0012744495958952858
181,0.0030706822901256483,-0.023244314090823788,0.008723854933424912,-0.013729518250339263,0.004577882246306456,-0.009139863490020024
182,0.0016300464643487188,0.015117032343567215,0.001904730777578884,0.0023180687422723278,0.0032291714948365128,0.00106267271199413
183,-0.0018907363683640598,0.0010635845421634814,-0.004404059793963922,0.010292210443725002,0.001245051231274945,0.011136492882498416
185,-0.002794487026309046,0.030651986221196553,-0.0003829619776366127,0.017062084145968975,-0.005273361664301159,0.012394213833229657
186,-0.003468205344538418,0.003160571602755821,-0.0018171809641170003,-0.008325431990766106,-0.0004678549323840979,-0.007244398882340307
187,-0.00010048880676560636,0.00070209342379716,0.0023667157615289954,-0.011547261733622815,0.0036783315404088747,-0.002440989815765719
188,0.0,0.003482211029233265,0.0005178256163218499,-0.005067541355304785,4.7450410505750406e-05,-0.0028640942557903466
189,-0.0008700507380923113,0.0007427095870053968,0.0032439711378958376,0.00898663844162521,0.0018098192147016422,0.006129378821615835
190,0.008753301159757736,-0.002584214924705007,0.0047445822203422165,-0.002613419969269862,0.0039673623737165355,-0.002798849425532045
191,0.005106167792264325,0.00014097300877025201,0.0025657991617693146,0.004612459174461162,0.003227380220253474,-0.0002914886791824003
192,0.001248283362119925,0.005863279705912988,0.0025236003042109103,0.005575306650105601,0.003484499364756754,0.0006100645542265801
193,0.011576336909642139,0.01480815973636706,0.006220489048019252,0.012632793144245846,0.0033542666716722467,0.007730443358002687
194,-0.006396649926526878,-0.001307664611103349,-0.0031894730753190595,0.004119727829892092,0.0008666947045061874,0.0008180191292535254
195,-0.005470119101039294,-0.003929425281064935,-0.003378061722304515,0.00302461214412932,-0.002236635652225748,-0.00262138896348048
196,0.008212873104768991,0.0034093763011362453,0.01031388410426007,0.0011491263218081267,0.010342792441265897,0.0007934061051890093
197,-0.005964040244972049,-0.0016417299186516684,-0.0035103288822161093,0.0008771180753014286,-0.0023397413403401057,-0.00014135553817289787
198,-0.0052384711974057,-0.01328578396623568,-0.0006811663119897511,-0.003996013657800851,-0.002015798578762712,-0.002318713759323714
199,-0.005021477900479501,-0.000990677294640092,0.005903854604503826,0.0013172586014418316,-0.0012168066459271698,0.0018933774310998285
200,0.004262746136695294,-0.0005389348092220949,0.0005319320166800298,-0.005460343764212505,0.0051175033961563384,-0.002289598029056371
201,0.005585577241616877,0.042949603822122526,0.00422501549553254,0.02071213888761651,-0.0010752038863700104,0.014114421001941924
202,-0.0019151744155202204,0.033425429680406696,-0.0012317118857009634,0.013530612856118932,-0.0011124188950948782,0.010769781464748912
203,-0.008076395408403346,0.010887147639781755,0.0010490381800603756,0.005551339708194515,-0.004882435146831843,0.004039577762931008
204,0.009262585260006362,-0.010812856986319268,-0.012922597617790802,-0.0027560047541677077,-0.00672815019173195,0.0008663562139434338
205,-0.0012938812528104256,0.014845926497586079,0.0017699511055858704,0.008398576723720795,-0.0028600862302828114,0.0009515754800450532
206,0.0,0.004528721399753808,4.113676975571468e-06,0.0005107854609124553,-0.000424074207530594,-0.0008217220450976496
207,-0.0015982359013822743,0.013618036762357209,0.0024764402315051717,0.0033078021677996295,-0.001014871788383419,-0.0005547325957689683
208,0.015301132101852678,0.0006223880079738051,0.0100685417265036,0.0024461781333530042,0.00716544093750244,0.0024297258100372367
209,-0.005082461681853045,0.0026363713886921316,0.004271985693461711,0.0062659387299447864,0.00454479639331247,0.002478798854979321
210,0.003134242003542989,8.650040085251675e-06,0.0007641550319714344,-8.666575187879673e-05,0.0009078441962940175,0.002283264213828155
211,0.005119146682833744,0.009530970028285712,0.007407845581005751,0.005083064767103134,0.004992503325445194,0.0014612155446748025
212,-0.005294669497339978,-0.005857166568818581,-0.002064807582732566,-0.004599845383406828,-0.0015119889144686082,-0.004657759004258634
213,-3.643138459461107e-05,-0.0006053380171412326,-0.0003557991680702604,-0.0006538245391789991,-0.0009946011172127678,-0.0018223116389680016
214,0.0011011549028960336,0.0025682864198772713,-0.0018968720140537672,0.0016956768473614255,-0.002322501515286293,0.0014047906515097927
215,-0.007204944563499084,0.0044444399834989625,-0.004252589128388288,0.002946848035093091,-0.003416024462077811,0.0024544101195683094
216,-0.009213136268578895,-0.0022525410017033517,-0.0020144560385493295,-0.0005127796447916009,-0.0013000029728747744,6.465647812597397e-05
217,0.005436273483354448,0.011164754496725725,0.005772426074544388,0.0053832592972525364,0.005367290416292534,0.004940167855008346
218,0.007600795960318313,-0.005393665787756754,0.002900050100783826,0.009821164992190805,-0.0024131492972229726,0.007242950475191733
219,0.0015457139747598304,0.004609634249617338,0.0040776082753423235,0.0032142357197659775,0.0045501094390100714,0.004983184325422103
220,-0.001387960194377276,0.01630692120754742,9.754718530696829e-05,0.009818760323477619,0.0013058678388439618,0.0061261850289783615
221,0.0061504355430461784,0.014855955322966458,-0.00010247252447862092,-0.004418327607989157,-0.0004445384864864279,-0.0023624911175605594
222,0.0006405888212044392,0.01180014014712929,0.0030550467375463474,0.006020979550109625,0.005504400691379686,0.002679379508039404
223,-0.0026714293733241467,0.00926683043439502,-0.0012992475847759103,0.0022191206341652557,0.004504732277819551,0.0022410841108639144
224,0.014761875892500576,0.024798560172637867,0.03203373072583858,0.0022012115630682255,0.028819651412778854,-0.0025263556466270493
225,-0.004472043628084279,-0.007005780085287364,-0.0012030754585341486,-0.004012555248198383,-0.0019425791240996757,-0.0010240715906901213
226,-0.005794498791788558,0.004294576590117327,0.004703938284584446,-0.0006503471674692487,0.005368323510753227,0.006547048810996409
227,0.007126436781609196,-0.006034946236559141,0.0003530377668308694,-0.01374088125548081,0.002534209085933223,-0.011423645433378472
228,0.019009975531714664,-0.017786561264822136,0.004959533220402786,-0.00841709015622059,0.0006713093669615413,-0.01562810187524146
229,0.000735294117647059,0.0,0.000735294117647059,-0.005514705882352941,-0.0029684095860566446,-0.002875816993464052
230,0.025,0.005555555555555558,0.0024999999999999996,-0.006944444444444442,-0.005000000000000001,-0.0025132275132275115
231,0.009999999999999998,0.05,0.004999999999999999,0.004999999999999999,-0.006666666666666669,0.02
232,0.03189416504141173,-0.0231735888575585,0.013712458481989195,0.00034356088926367384,0.015736546355119188,-0.005209431244693297
233,0.0001082611207521008,-0.0024229881090485307,0.004039030966382358,0.0035610302387417358,0.0010377994008033949,0.0011298594833477399
234,-0.007773985890882465,-0.015964853482002207,-0.0075986680802615034,-0.007565571883345934,-0.004494473804691688,-0.0016446683259798201
