,AVG_7D,AVG_14D,AVG_21D
62,0.011637459342144935,0.0042173648203905605,0.004840728602416099
63,-0.004155305040771796,0.007548088078057904,0.016847536769357678
64,0.03185257732718947,0.015649072344327383,0.019122553433238522
65,0.037714298142461924,0.04797610646130498,0.05594356422329644
66,0.12630937448754334,0.22512867953677562,0.2560607598687515
67,0.08240134223979033,0.10503954895705267,0.12370094474333605
68,0.012139600762912293,0.020444672947604173,0.03187248614557063
69,-0.018260437902257922,-0.0275099498240391,-0.005380568766166338
70,-0.015055520701988866,-0.05131417914692076,-0.07597422622213604
71,0.006686473217745683,0.005954598281244469,-0.0027336033369091736
72,0.010576218851038377,0.033760614379401935,0.04313633806669733
73,0.07103611580766536,0.04806769183344536,0.057751945454552985
74,-0.14457830480727812,-0.16837091388285744,-0.22972045544614428
75,-0.01762114537444942,-0.005590756615728577,-0.012131715771230551
76,-0.09493670886075943,-0.15116279069767444,-0.19013581129378135
77,0.01951219512195127,-0.04400977995110033,-0.07462686567164177
78,-0.05128205128205126,-0.08012820512820508,-0.1063829787234042
79,-0.008474576271186411,-0.021276595744680882,-0.03661971830985923
80,0.0,-0.06399999999999997,-0.13846153846153852
81,0.06896551724137927,0.0,-0.07368421052631573
82,0.04687875006027455,0.062256826236536424,0.0471801970021679
83,-0.004265987551618244,0.025406504286652278,0.02137005414206267
84,-0.05985071577439332,-0.07741389629214364,-0.09734513324606173
85,-0.00817709157691884,-0.005068937533046601,-0.0288207817718275
86,0.22963458976379458,0.19514918516504298,0.24351584052550812
87,0.020732656458966867,-0.002007096458885936,-0.04027151500432691
88,-0.11698111903275583,0.05658760165695123,0.15558827706511097
89,0.08449962537370552,0.04550729920162381,0.07115908662032551
90,-0.03284849303793586,-0.0585824379930729,-0.028684627758304944
91,0.04033612571575162,0.040025007062100305,0.05387043570029925
92,-0.05524852772127191,-0.0989575322854357,-0.10056130898850793
93,-0.0632443541596066,-0.05892002847776644,-0.04629317275550447
94,-0.026805346495482607,-0.03972446186315729,-0.0446559461759284
95,0.05355552029210839,0.12482164232724245,0.20124309887618594
96,-0.04520930825986794,-0.02111433594555921,-0.0059138448657126315
97,-0.019012678977634416,-0.017393422476344296,-0.02549369151157715
98,-0.004087520886743469,-0.052757080789263645,-0.05557700948833372
99,-0.04586618380565536,-0.12135739933123114,-0.173758461332759
100,-0.012302964035935898,-0.027859794512515277,-0.0311745373594716
101,0.03861435540163957,0.043416150113169245,0.06947010620035682
102,0.01149947925638883,0.03941751071238301,0.05765255852965804
103,-0.04213880795830385,-0.07199527929486275,-0.045405944790998784
104,0.05671180010181694,0.0323484563922392,0.012649826670629498
105,-0.032218854542437156,-0.021010956799854676,-0.018447182788858783
106,-0.1356638874283818,-0.26149364953323173,-0.35124176152081105
107,-0.02871024089827864,-0.030389779198721937,0.0026408425485908507
108,-0.013476017198267002,-0.003190617744993298,-0.01423611574702786
109,-0.0777202004459,0.01696323590588567,0.08864558256721386
110,0.034115597796982644,0.0642961221545408,0.07422367419303988
111,0.05968268505056046,0.06504137508715233,0.06344501490969284
112,0.009126094656745045,0.00666188498232033,-0.0032029705345769676
113,0.020213915494756735,-0.015173028657047926,-0.04127698897583236
114,0.004663847729821801,0.033751148626420674,0.07088092406144181
115,0.024752755868089827,0.10422270523450378,0.17075267569844746
116,-0.01264491988835197,-0.02651891626448313,-0.042656427562897434
117,0.022815012486448485,0.021512932390406032,0.015440858366112304
118,0.016312744028445028,0.03913445695138597,0.047623974232148494
119,-0.05849187396051858,-0.09625667112886067,-0.1341437221783785
120,0.007177063007349028,-0.016611901462070536,-0.010299956786721227
121,-0.01679527631601515,-0.002117146267012826,0.010153096879150112
122,0.024978066039969576,0.016260153918179893,0.028826147466421252
124,0.005872204710040216,0.019315663866956028,0.06065971530541702
125,0.0,-0.001492034963145487,0.007563113899728741
126,0.05370160604322665,0.0731942923703362,0.08725615579415286
127,-0.14252114336697755,-0.23453389042276687,-0.26184737635768063
128,-0.03909120102338321,-0.02085786055988198,0.03526189170345393
129,0.0827324285431776,0.06028107472120386,0.026164893477916472
130,0.07544483319658644,0.11634995880274528,0.16514096197810046
131,-0.039086047831044364,-0.06043632655311243,-0.04309300991089453
132,-0.05978933135322553,-0.059625705888543476,-0.006921393650988468
133,-0.014457414182392497,0.04139645326529976,0.05771582169439327
134,0.022564046523679052,0.030477883176604055,0.033299081127269786
135,0.1407198013690272,0.15751284203758567,0.1550164161110851
136,-0.007598409323554136,-0.01309742413022645,-0.017303486761818216
137,-0.005034828695592749,0.003015622452359417,-0.0024127714246910213
138,0.04752221664790117,0.027417205905633336,-0.008987825877615128
139,0.01695258603144933,0.03991848898817057,0.0750632919289309
140,-0.04059023074808104,-0.07555819531842996,-0.09186498172884612
141,-0.030551516863375126,-0.011599081248909186,0.0015508351634637577
142,-0.012056234149359168,0.017528314656939166,0.04676856652349219
143,-0.014720271756864058,-0.04249214673813109,-0.05144905655566155
144,-0.025301616543074737,-0.006130037097108653,0.015527377422979294
145,0.09054792160034585,0.1357295233461699,0.1960865580300649
146,-0.3222108023879386,-0.5227255406074467,-0.5925898542107143
147,-0.018352400064817885,0.04921284226764492,0.0718035580548975
148,-0.012196434813711729,-0.10365883894510111,-0.148527631072016
149,0.12633214496301548,0.19344022126587473,0.25153070167678954
150,0.01753101007070178,0.020014605234743948,0.014367826110235632
151,0.016621751754764272,0.04087759415614278,0.06169137685401656
152,0.003485386919996223,0.011704650910093187,0.02102218571309039
153,-0.2132003596216145,-0.310845409928701,-0.36106241319737503
154,-0.030499937192720383,0.11591352730428937,0.17981339970665056
155,-0.04469994058979871,-0.04062610449607094,-0.0341092731488415
156,-0.0044177998490855285,0.04520417265839562,0.07524682544399747
157,0.013048619695524856,0.04956200175780302,0.08439336330750213
158,0.05589481966261703,0.07537378899583257,0.10021724044860099
159,-0.02304798226164951,-0.022141655835485326,0.0050674125533517475
160,0.021829095660893937,0.022209400425358655,0.02383468214590732
161,0.048589961934259476,0.054365394026788465,0.06088723699404965
162,0.02569095426481402,0.016918291095224587,0.026854135655048374
163,-0.07722439634273473,-0.08284681496096633,-0.08005988087925724
164,-0.021837703755879102,-0.008023657462322493,-0.0012864684315044327
165,0.004823138509906754,-0.021392452167860457,-0.014654375091833562
166,0.13407456328882597,0.16787837559302074,0.16947300598914958
167,-0.012687395117095619,-0.03030409055983398,-0.04050925708797535
168,0.02762897106711498,0.11334423187332274,0.16008194599190798
169,0.03047236331692479,0.20889336844320552,0.2378945879761526
170,0.013787083011047243,-0.020086932737195064,-0.04223375807862123
171,0.08146969158385185,0.09684143971547228,0.12299078617154341
172,0.10118658906107372,0.1632801513871105,0.19333977541155722
173,0.031084620658354444,0.043951148035088206,0.07238049547932209
174,0.02494122843857556,0.018523975613781392,0.0073781457298837515
175,-0.041113789658170107,-0.0452625417427986,-0.010106535862414756
176,0.0037152294219811384,0.03170205921071359,0.06473833947079523
177,-0.011906811653072748,-0.00539078864841497,0.008374581664104536
178,-0.021648639945771972,-0.012729215979250731,-0.008437597076886573
179,-0.029606243617334695,-0.019623632846250717,0.0010369063396386837
180,-0.05600787693168596,-0.022647796320091215,0.002441640714742397
181,0.052147199257796956,0.0975843158766344,0.15028684233649012
182,0.059317362544929475,0.04716399640493846,0.02974169768592137
183,-0.003958056987636314,-0.0017429533858423557,-0.025705553477205094
184,0.05728642582699808,0.058983059558833296,0.02261447141231311
185,0.035568664737572885,0.09577530187454643,0.13481837949552958
186,,,
187,0.0799135877927379,0.17341914718225712,0.19474491572440486
188,0.1648439490000294,0.21412122214245718,0.3487691719375061
189,0.03621780247445063,0.0998423427523569,0.11277246715916843
190,0.00938571797888602,-0.05267856405891039,-0.03998018423146864
191,-0.04813153329411522,-0.048329703472772434,-0.04062904636389799
192,0.029397906531962194,0.11541037009747114,0.1680641485742728
193,0.0017273421098312712,-0.00013396613209039706,0.006288989511932488
194,-0.05638717413904432,0.0007986327551704045,0.08269257773756471
195,0.0739538007724092,0.0700168602755097,0.06438313739425638
196,0.010864822534784666,0.0510890124833574,0.08381070813383731
197,0.09182534450326994,0.0876194611051039,0.09295866288978875
198,0.01671744447174958,0.01719442134324976,0.015319081620657357
199,-0.005128195706591499,-0.0034804668595194445,-0.011455021581276176
200,0.00487331283357055,0.0,-0.0004930203585380547
201,0.07223799334494728,0.14599094613920868,0.21631111805544662
202,-0.013036411616103149,-0.0052998753423991,0.0028158366292712934
203,-0.06916766134450436,-0.07211679054872841,-0.05962948608022159
204,0.06864564210944502,0.05272838970788129,0.020486042843302472
205,-0.03795870585533992,-0.14672062092467023,-0.2056564495516619
206,-0.10205514063489743,-0.14534275752465897,-0.17061136345826391
207,0.040983548662313386,-0.002478901501909735,-0.05562586180894064
208,-0.08135610026060815,-0.1510754677868703,-0.15957846928672412
209,-0.00865807111320606,0.1196222616034137,0.19146401349042536
210,0.020251324022394383,-0.041003150879443395,-0.086783340871771
211,-0.10247346429632263,-0.09433960036138204,-0.12429376282272307
212,0.03906247389750241,0.023735386737281306,0.020930213100040403
213,0.07408649661146194,0.26206768924957397,0.27747495728472266
214,0.19716645011993827,0.09140593482296197,-0.020939990063581382
215,-0.10491710711568018,-0.22635135582559301,-0.23568935912919717
216,0.008291390925317263,0.04000609102533246,0.05543752944807131
217,-0.08076654127925237,-0.11158864306402212,-0.11455922022803623
219,-0.05217842340334325,-0.04160728419269397,-0.03734511015220033
220,0.0680403206477784,0.07697174369167573,0.1300963436447607
221,-0.02138768976949332,0.0030185896456687666,0.031182281696558227
222,0.019081917645712775,0.03287786689434183,0.04320513924872436
223,-0.004259426013902289,-0.03507530376993045,-0.04787473957289851
224,-0.05866018817648573,-0.045593284531466424,-0.03504693840178124
225,-0.012065231559979144,-0.017859031331277354,-0.03317075729600332
226,0.004449728518046797,0.03895691563476602,0.06096034891010224
227,0.00037280150155898333,0.014724773564360902,0.027257858651195486
228,0.0033581403383633776,-0.018774626631212075,-0.022766937086473205
229,-0.006475292500869455,-0.013209907437362096,-0.001945851316426297
230,-0.02602630794590095,0.0030413327429543407,-4.4482456043789157e-05
231,-0.015553642425034318,-0.02052589938647354,-0.01887154572593733
232,-0.007543986731039884,0.024253376611531027,0.03231537621162101
233,0.04512048631664636,0.0752580481617351,0.06735963219039179
234,0.07485498085704985,0.1100827387558062,0.13382118399217902
235,-0.06619507495304983,-0.12849994476332444,-0.13280439006733008
236,-0.0030791131754765847,0.013770793732031618,0.00023813093777847334
237,0.014645652099714248,0.07571212477739944,0.11162923237600075
238,0.024679894245899146,-0.010934667479401214,-0.07541624641666783
239,-0.016305870971573398,-0.004773926485874895,-0.0021451961314600506
240,-0.07782674141896052,-0.130531750209542,-0.19585164037280423
241,0.01551021090762062,0.0021035866104630106,0.0028882813521026044
242,0.18349308138615436,0.14908964223802681,0.11933575476544632
243,0.043765166941042655,0.008974250478380035,-0.02443516541273401
244,-0.06705178914525697,-0.11960620696705115,-0.13642394522601148
245,0.06489317702559981,0.07667921299761231,0.09261228264335311
246,-0.02659981896559045,-0.04909952434249126,-0.07765175759772157
247,0.01170220655789963,0.040111451498634716,0.04944541407684932
248,0.019704499419921355,-0.05241213737351132,-0.13361899600057336
249,0.025104590274970567,0.03854163723216151,0.061862906742047814
250,0.006026956801867163,-0.0037452681911074284,-0.0028015017062909937
251,-0.025062571557618957,-0.040070571396694364,-0.04343217585303408
252,0.009645002182302465,0.02917869420523078,0.03013724628962007
253,-0.006946641522020328,0.004439636678607034,0.0043143070501873125
254,0.011757210206195603,0.07082379652726407,0.09045056285212408
255,-0.04156415700902568,-0.07886754089226483,-0.10328069806492939
256,-0.0138089785212841,-0.029300594538070972,0.027145258267352514
257,0.02577498165985569,0.011286667819068109,0.027509004568806127
258,-0.014255159063289068,-0.013429953279372091,-0.019474428641941387
259,0.026643764947498552,0.029728587674535102,0.06507751857188082
260,-0.02652228605554986,-0.025885529471104802,0.023614646411995642
261,0.05266663804570525,0.042817474520221575,0.018556499699419984
262,0.09120413314369664,0.08948909727305902,0.09475519551742642
263,0.10434785228483356,0.12278655797098903,0.09284051367292209
264,0.11586315754954861,0.13193013297810605,0.13714045190454807
265,-0.06167121284614275,-0.06132162914279728,-0.0622160065954725
266,-0.014150955760437582,-0.00023322735623493532,-0.0057278721883030365
267,0.029877002920198337,-0.02959830779304696,-0.07042643551801135
269,-0.03212648449507263,-0.03841094372138507,-0.014804887834637466
270,0.09622382405711748,0.09961206430654869,0.10115712101709376
271,0.031105147960703412,0.042723101757848506,0.05222765377508661
272,-0.02174425719295919,0.014777773782904298,0.0844475883977195
273,-0.02990896506096025,-0.06223479519589562,-0.06851189790984084
274,-0.07020874929125678,-0.07529553527630724,-0.08606385160228686
275,-0.057706913338484496,-0.10838902603018948,-0.15006672869823318
276,-0.015699646250555525,-0.04787776304446989,-0.08035110808457166
278,-0.03254236554295074,-0.024617992259861814,0.009082338369923513
279,-0.008333351542295158,-0.02487310754721226,-0.012420284640634603
280,-0.018826082860403638,-0.003833479244954305,-0.023887056043254667
281,-0.009937854140069738,-0.011173162916421996,0.02538277107057578
282,0.18929401707193433,0.33263861070414447,0.38024475025489607
283,-0.059852080756010326,-0.09301557795874646,-0.10995672253868387
284,-0.04733282292173043,-0.04779826363974793,-0.05358948436416633
287,0.03185197067291929,0.060956306698769905,0.10166336319575933
288,-0.023744294662978522,-0.017351642484641473,-0.02425878992962938
289,0.019089573352334493,0.013573556136392505,-0.0021562318616804898
290,0.040496385199926495,0.05337681754226871,-0.05109358576390154
291,-0.01733172910215144,0.07315572817115233,0.12107930962591801
292,0.10125789504072512,0.09747982663707923,0.09394753960467092
293,0.02096891960861857,0.045901655587680695,0.058094896675404455
294,-0.0002641463241783695,0.029333325207159026,0.029276851662549504
295,0.1429311368054949,0.2307589025894235,0.2801780194360833
297,0.06166870428300523,0.09840588219732355,0.1756903515998203
298,0.032836654664683565,-0.003695078276206281,-0.019910888246609346
299,-0.024752479763741668,-0.052209808893288676,-0.0748097688610403
300,-0.07977437399218364,-0.16113562237875437,-0.18154350259938226
301,-0.11458710867360802,-0.14377337809814544,-0.1462119404086802
302,-0.009743885877681735,-0.04759915941539594,-0.059061625179830546
303,-0.01363430277433115,-0.027796452979308203,-0.01790455337883776
304,-0.03358615145052311,-0.0437930471997426,-0.047988857188273004
305,-0.04220948152307564,-0.10330789884332832,-0.13673368479957934
306,0.05291619763789537,0.03186415856508635,0.024102500135904415
307,0.008111232017907416,0.0342943666524148,0.02609408273263689
308,0.10737033180381715,0.08095882915537228,0.1432015360134136
309,-0.03197806366078887,-0.046080866562727585,-0.042309978286849105
311,-0.08948544175856687,-0.045703832943992294,-0.040487340809008
316,0.04932901633572923,0.05985569325757812,0.07804714769608231
317,0.1021156189148294,0.134658474150315,0.16262937066882888
318,0.14832552252362707,0.19322307192695362,0.2465285982872288
319,-0.0024906509740379706,-0.004978215963329089,-1.2301819369810977e-08
320,-0.03309263648584819,-0.048732621931917436,-0.05048051153883077
321,-0.08425533449538915,-0.18088933379409533,-0.20847976014723274
322,0.05139564834681432,0.02841401816357009,0.05229647621256437
323,0.15548138754040086,0.19547398689296244,0.1747078613294878
324,0.18336623703763225,0.1976629833960384,0.19903507384945412
325,0.02482861310619186,0.038232436092034465,0.0693440649438803
326,-0.01778592825839467,-0.01659919003188539,-0.0005070691018896884
327,-0.011592349719201554,-0.029534839753297834,-0.03455224026617429
328,0.008697176461610062,-0.0009983608666595547,-0.033246186667895125
329,-0.05132623589199012,-0.0591752266802697,-0.09049246251256818
330,0.04194990237558485,0.06613587944463406,0.049631099503720744
331,0.05551050020103949,0.020647246207266663,0.017705619130207247
332,0.043873853057461394,0.04145274700554174,0.037143948416370476
333,-0.03624324089972051,-0.03409505871001224,-0.015319714637686565
334,-0.04522908156699395,-0.047290504318995306,-0.024316393999790426
335,-0.04479319623312972,-0.07474915595397975,-0.11465249237976398
336,0.19992952690651017,0.2829376324973353,0.31158903662052534
337,0.03192596045456237,0.0872063518803244,0.1118533375605131
338,0.004553647022228593,-0.004980213567397511,0.0372376551634297
339,-0.02114498966382677,-0.024282932661676054,0.005081786866785072
340,-0.002389209898098046,-0.031170198176100696,-0.07810217318368058
341,-0.005133499519403002,-0.08062167652433501,-0.11219667780686308
342,-0.03684809076730285,0.06983775606233479,0.14090659355707671
343,-0.05854197014523609,0.006429650376334172,0.04860949519750535
344,-0.0415735356299532,-0.06857099738725346,-0.08474736790604316
345,-0.10618501902924787,-0.18158638250354875,-0.2301903210133337
346,0.03800218741929342,0.025801196344544582,-0.007377482448646492
347,-0.00840336416799805,-0.034558696814498566,-0.04529286545359344
348,0.002613161795708816,0.06829531490984452,0.06768912231981046
349,-0.02486756298522434,-0.0031612502686964084,0.019829176540437386
350,-0.06382980400536668,-0.1118623489396879,-0.16481864642825633
351,-0.00980391901405146,0.04378699477762094,0.13947869105989633
352,-0.08759842042844955,-0.13189160402889086,-0.14350474660319884
353,-0.024316109881961635,-0.04939394661152509,-0.05462944987660812
354,-0.0006958993907416995,0.018531241950773717,0.03947970286112757
356,-0.07611494409674215,-0.12573697273443069,-0.15482372181198775
358,0.03528063556602208,0.00039549052681036743,-0.06218941358252481
359,0.07115434286474291,0.010273341063036663,0.0006581648021484361
360,-0.011356559267019267,-0.035768848514828804,-0.06175045122878088
361,0.09223802424097022,0.064362773776719,0.06168263317376779
362,0.19125684329719617,0.22402890102663917,0.25164966668561
363,0.061013914328790886,0.09013080204656933,0.0908646790029458
364,-0.03359998735046373,-0.068749990890501,-0.08731381286003986
366,-0.045568011429804586,-0.06891408610030293,-0.09316892179810887
367,-0.030443708100035237,-0.0477799372990332,-0.06592192388968146
368,-0.0732758683106692,-0.11038961968108313,-0.12709937834628948
369,-0.038454449936248136,-0.06735334420065067,-0.08845952616204923
370,0.06067946117551897,0.05486419393101418,0.04256975000646756
371,-0.02791262028513471,-0.013344833637361572,-0.005414636637506302
372,0.2421665738519773,0.25555374102901995,0.2539812157783002
374,0.04999999999999995,0.06060606060606064,0.06778523105902959
375,0.013225583084298163,0.0007257103447386586,-0.08362908524426017
376,-0.06666660485444074,-0.0889370304513868,-0.11421494554127093
377,0.2000000301160314,0.2542633055415227,0.4096313927448315
378,0.21176471429712637,0.18682115877492314,0.12379642235970882
379,-0.01623379684535991,-0.002872402853694234,0.0122256065809856
380,-0.036598533420636306,-0.05533495647392106,-0.06990192204184949
381,-0.0038674604141565733,0.006148661677624211,-0.0011100764712485042
382,0.07545869084906472,0.164732989017818,0.19520995257484994
383,-0.14887871314376577,-0.22523659636526944,-0.30591403928539
384,0.1363024995780888,0.17978127306963632,0.30654116348290217
385,-0.029872180423784422,-0.0647760250476127,-0.06696243507805853
386,0.025087361056199572,0.03760580743471281,0.057907734454730304
387,-0.041242740766857855,-0.0066313977351020025,0.012219031006235552
388,0.014740262426391862,0.01279001532426777,0.03362738742286672
389,-0.018526110709832684,-0.054709995919661074,-0.06849678431662634
390,0.0481352983058987,0.07337134276884377,0.060296436094117556
391,-0.009338782077269691,0.08429048483644483,0.15112321871674
392,0.02723485243195022,0.023113090387917753,0.025267015567668288
393,-0.023318143466706787,-0.04446843746493423,-0.050680908832473545
394,0.004572204937573273,-0.010430241520855156,-0.03728739889317758
395,0.08346974418373337,0.1561071259863283,0.21002605689702683
396,-0.00363305590817664,-0.029001550186058177,-0.018294459775652687
397,-0.020341883231314025,-0.040674266833016975,-0.05372176669779089
398,-0.01877741812117663,-0.035695091392371765,-0.044887004072448514
400,0.04666190024019905,0.08372316936129671,0.0732059247231645
401,-0.023045617319093884,-0.03363429526471231,-0.032725039999463135
402,0.0010194334161467123,0.027734187993216836,0.061505465428183324
403,-0.0545960968828186,-0.05728050391820929,-0.06950078348178543
404,0.010342589006118801,-0.006944457068407007,-0.01188740099853292
405,0.011511905720919193,0.039938272242244936,0.044350148252332605
406,-0.0003851701164698739,0.008841085191183432,0.014225299493628104
407,-0.08983290137961854,-0.15419327044890696,-0.19719288537855717
408,0.0027345955974014025,-0.02028842186503082,-0.04656144020836823
409,0.04024599528186234,-0.010970889436506617,-0.05161978340014093
410,-0.10595608346407191,-0.11904001422349417,-0.14225052832963736
411,0.005593970473036837,-0.022289922324547767,-0.03629839910594042
412,0.0955437128887573,0.08188625831843833,0.11587082538974448
413,-0.0744368401993125,-0.13501507334280083,-0.17810307923675964
414,-0.031630154461501574,-0.04188692691544036,0.017094023342422007
415,0.017359318594328654,0.008916917746729583,-0.0038207485609787224
416,0.05824609724849586,0.0877192503043742,0.09266070137159531
417,0.08236883283253175,0.06885147014337356,0.06100894852771437
418,-0.050708403313236707,-0.06436558571420706,-0.06288333604496364
419,0.012939992978523244,-0.02468210723971393,-0.030579502463772137
420,0.016512124222688235,-0.036767151269711154,-0.11541731147583943
421,0.06648840264804338,0.054766030870944137,0.07127552016732563
422,-0.05785618069624427,-0.11457373087835483,-0.13831467940360187
423,-0.029331856568889095,-0.03787028675855971,-0.00891315751871571
424,0.017103241419889403,0.044388663005138454,0.08080550420647434
425,0.024005732708831266,-0.0013988609545551116,-0.038930496003789096
426,-0.09347402882307704,-0.11534871306662858,-0.12139278495309372
427,-0.058063035936617394,-0.07166124267490248,-0.08605223582846798
428,0.0063524381433190885,0.017690132871259118,-0.007245540828644771
429,0.0051741737686866,0.03775858341240494,0.0823283406097402
430,0.07902746218085244,0.12287069014911862,0.05135102376615808
431,-0.04702201400833688,-0.0349969144441517,-0.037689792887267426
432,-0.037982838962522844,-0.030298218360895933,-0.0346007482728241
436,-0.01234564940510775,-0.04640324933957427,-0.10190201386629998
437,0.017722101082534608,-0.0012648773798998852,-0.01711405699068212
438,0.04549672153237694,0.04970084468880953,0.08537146621023309
439,-0.06424790380355117,-0.11692136676283765,-0.13379510444374507
440,-0.013085043983079794,-0.0032589763361946813,0.0337193354802843
441,0.01675127892158336,-0.004551198411702834,-0.008061802591476477
442,-0.001892783845079775,-0.01495794326358017,-0.0031259957874918824
443,0.07411872511561644,0.11755685988290059,0.14961788284497224
444,0.083837950130598,0.10739786945512228,0.11781339845998315
445,-0.021328446327685845,0.0007374051423330878,0.009142709638557182
446,0.05437475967510273,0.05726810545941803,0.09412931978588446
447,0.039644764127463754,0.028897967872408847,0.02167404474759546
448,0.007283186883218193,0.002462847190613617,0.0010710116800108315
449,-0.04055683950252316,-0.05923299367246276,-0.09500392446953783
450,-0.11126235010003926,-0.19965130725610955,-0.20619263716908012
451,-0.015398611125402778,-0.03484112624789287,-0.03134205214571262
452,-0.027834329782075746,0.01868088996908367,0.015559220646167266
453,0.06339467790998389,0.07596122563042747,0.09469070417773301
454,0.031722440044385014,0.0529264751020875,0.061294017689064346
455,0.002501782735549858,-0.0010743053876546883,-0.006780868244907307
456,-0.033729392709170705,-0.056557219891150416,-0.061991235185013455
457,-0.11089107234987114,-0.14129421836185782,-0.15549840364058914
458,-0.02002358350306295,-0.014327768022046798,-0.046329106585479535
459,0.013778475355022253,0.0029514337511590757,0.009298084125876743
460,0.0010565381675886063,0.008688791710194675,0.028281760015703292
461,-0.06935026760802045,-0.09822312839811026,-0.13972583649567585
462,-0.051273651987422085,-0.07306082169186388,-0.09351003362532055
463,0.03862530342172134,-0.007712069675564778,-0.05212710213161575
464,0.0380736559387832,0.28373101240525794,0.20857919412728682
465,0.13052311230436806,0.25390522692106104,0.27565931455137366
466,-0.03776224843271955,-0.06509040086413244,-0.0817847378320434
467,0.04867530229830688,0.10974456355264887,0.18841948993651567
468,0.09741409553162765,0.11600437410588263,0.1080423274299972
469,-0.07324190253257241,-0.10040862859542196,-0.1304834169989785
470,-0.002125727081856402,0.045587173381508646,0.06247332457204687
471,0.10252328066084554,0.12042676138950935,0.14232090095991848
472,-0.02929943220336399,-0.051720092522056976,-0.05055277338891213
473,0.0308816013072427,0.05583713129741046,0.05952110072316342
474,-0.0009500575743791587,0.003317309897516408,0.028139029770266624
475,0.05165341763312957,0.05757668976734659,0.06609113465994171
476,0.059651048926447264,0.028133669170057322,0.018836535250220957
477,-0.02972831820294799,-0.03023191292636018,-0.008694093324746242
478,-0.010945315945250653,-0.002052357306487841,0.04165183269929586
479,-0.02498193391139927,-0.006326816994378802,0.006302295869876817
480,-0.016383837230386725,-0.03444767447265479,-0.031474909291863425
