,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,743617.0,733423.0,737568.0,761095.0,755010.0,758375.0,768763.0,602677.0,540966.0,570482.0,611024.0,726511.0,737874.0,753347.0,781227.0,810087.0,801538.0,760432.0,748808.0,736082.0,721695.0,713133.0,709431.0,699235.0,683516.0,679036.0,678605.0,694346.0,692817.0,701864.0,705647.0,773512.0,759410.0,769013.0,1020026.0,1130495.0,1124827.0,1144003.0,1179929.0,1199316.0,1196248.0,1223834.0,1274044.0,1338913.0,1359798.0,1429406.0,1476732.0,1293039.0,1339258.0,1359734.0,1374464.0,1407252.0,1401753.0,1416900.0,1449376.0,1472067.0,1457717.0,1448920.0,1523163.0,1616307.0,1653650.0,2155494.0,2592555.0,1533713.0,1524915.0,1531317.0,1544638.0,1567368.0,1556732.0,1588952.0,1607429.0,1438715.0,1426620.0,1425529.0,1418226.0,1293630.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,269.0,0.0,0.0,0.0,0.0,506.0,461.0,416.0,371.0,608.0,281.0,1019.0,518.0,240.0,403.0,0.0,163.0,274.0,312.0,351.0,377.0,378.0,379.0,379.0,379.0,351.0,351.0,0.0,0.0,0.0,3786.0,3984.0,3866.0,3388.0,3275.0,1586.0,1586.0,9154.0,9618.0,10291.0,11122.0,32888.0,33575.0,23412.0,76135.0,76900.0,463297.0,569292.0,574890.0,470.0,160.0,8157.0,9598.0,11537.0,11543.0,12291.0,12765.0,13066.0,13069.0,13049.0,12708.0,12269.0
Inwestycje długoterminowe,26623.0,17575.0,18658.0,25451.0,26350.0,26411.0,26460.0,18759.0,55193.0,55571.0,54235.0,60150.0,61147.0,57916.0,60384.0,61410.0,62538.0,58164.0,60578.0,63979.0,65936.0,63470.0,65569.0,62639.0,62776.0,52108.0,54031.0,50060.0,52002.0,22252.0,24338.0,26196.0,28282.0,22797.0,25495.0,28439.0,31087.0,24177.0,27145.0,29884.0,33558.0,25936.0,34696.0,32469.0,30247.0,28086.0,30456.0,33392.0,36459.0,25824.0,29280.0,32345.0,35928.0,26154.0,28979.0,32348.0,22756.0,25971.0,29162.0,33202.0,37259.0,28064.0,31977.0,1085804.0,1086367.0,1074482.0,1070674.0,1029210.0,1134234.0,1147552.0,1157932.0,1242217.0,1252634.0,1316058.0,1277786.0,765627.0
Pozostałe aktywa trwałe,10717.0,8836.0,10742.0,32465.0,29058.0,30347.0,30040.0,2043.0,849.0,597.0,596.0,10612.0,8699.0,9419.0,11042.0,49762.0,43539.0,71555.0,80341.0,36993.0,36434.0,38371.0,38175.0,58380.0,57445.0,56509.0,53234.0,127935.0,116929.0,115461.0,109417.0,109443.0,99928.0,94819.0,96951.0,103254.0,97781.0,93012.0,92244.0,90047.0,78389.0,72215.0,67927.0,67492.0,54188.0,55141.0,50412.0,49460.0,46237.0,41357.0,37443.0,37432.0,36736.0,35455.0,37657.0,44695.0,38571.0,38178.0,39004.0,33991.0,33597.0,29995.0,28005.0,22664.0,15718.0,14613.0,13344.0,56101.0,14801.0,13092.0,13661.0,78250.0,87408.0,107853.0,122269.0,151489.0
Aktywa obrotowe,483515.0,501402.0,599702.0,608347.0,630404.0,612272.0,610023.0,575732.0,600529.0,582697.0,595531.0,558973.0,752839.0,889475.0,1080038.0,940451.0,796868.0,568214.0,477513.0,416111.0,458862.0,501161.0,436058.0,482955.0,508606.0,497948.0,615639.0,662812.0,718740.0,722127.0,667043.0,653245.0,698425.0,658965.0,663785.0,712801.0,719243.0,673201.0,645194.0,709478.0,720420.0,665398.0,594770.0,658465.0,704640.0,593947.0,640976.0,575942.0,583198.0,610206.0,596631.0,639040.0,834183.0,707413.0,670724.0,731429.0,905615.0,691971.0,751862.0,1095718.0,1185470.0,1006793.0,896313.0,749717.0,818941.0,944515.0,900834.0,1499476.0,1652727.0,1584427.0,1570728.0,1565753.0,1708881.0,1287453.0,1003402.0,1067480.0
Zapasy,230155.0,216952.0,225706.0,213572.0,238065.0,209252.0,196439.0,163595.0,172723.0,204591.0,187226.0,197946.0,207143.0,295915.0,617156.0,608003.0,384649.0,268553.0,257654.0,191135.0,262725.0,182074.0,155078.0,242367.0,280055.0,222822.0,324981.0,356823.0,389471.0,316139.0,328417.0,408433.0,355999.0,287668.0,353259.0,368384.0,338812.0,367288.0,391533.0,418202.0,344807.0,333172.0,302685.0,337982.0,293763.0,281924.0,263885.0,234967.0,234840.0,263123.0,270751.0,253108.0,298532.0,291372.0,252780.0,315843.0,29557.0,283746.0,268229.0,371070.0,273652.0,307245.0,311371.0,357897.0,277790.0,288865.0,344041.0,557611.0,526199.0,573444.0,761374.0,768260.0,544513.0,478909.0,329947.0,434137.0
Należności krótkoterminowe,223852.0,224695.0,198695.0,191188.0,210082.0,217355.0,215877.0,211471.0,247854.0,236141.0,216732.0,199437.0,270023.0,355897.0,280780.0,191087.0,250793.0,218850.0,177993.0,185685.0,160315.0,200895.0,243921.0,206976.0,172285.0,227219.0,252466.0,257352.0,268919.0,306652.0,266889.0,191515.0,273062.0,307379.0,258598.0,256129.0,261377.0,222938.0,191676.0,226247.0,265662.0,257373.0,224633.0,207984.0,261588.0,202271.0,214702.0,194367.0,201977.0,206589.0,196465.0,201330.0,244300.0,326131.0,198482.0,189652.0,235769.0,194403.0,188048.0,176864.0,352065.0,302528.0,292250.0,211715.0,318283.0,470000.0,491646.0,666430.0,643795.0,528540.0,339440.0,324869.0,630276.0,260822.0,277574.0,229237.0
Inwestycje krótkoterminowe,10398.0,41478.0,163544.0,187243.0,160572.0,169403.0,181180.0,183149.0,173502.0,135515.0,185123.0,161590.0,275673.0,237663.0,182102.0,141361.0,161426.0,80744.0,41799.0,37926.0,35822.0,118192.0,37059.0,28726.0,49004.0,47907.0,38192.0,40183.0,45317.0,89177.0,66306.0,50845.0,50137.0,50928.0,40138.0,82740.0,107152.0,72637.0,46748.0,56422.0,94570.0,66557.0,53791.0,104822.0,145846.0,109752.0,162389.0,146608.0,146381.0,136808.0,126011.0,177226.0,213141.0,82433.0,211840.0,218451.0,620492.0,194624.0,276482.0,528734.0,540157.0,378005.0,273761.0,180105.0,222868.0,185650.0,65147.0,275435.0,482733.0,482443.0,469914.0,472624.0,534092.0,547722.0,395881.0,404106.0
Środki pieniężne i inne aktywa pieniężne,7186.0,10810.0,112520.0,136988.0,60201.0,67347.0,79565.0,22452.0,172097.0,134592.0,182362.0,155713.0,267831.0,225813.0,169396.0,139174.0,160917.0,80604.0,41749.0,37847.0,35785.0,118189.0,37058.0,28889.0,48687.0,47907.0,38192.0,40183.0,44814.0,89177.0,66306.0,50814.0,48329.0,49165.0,35780.0,82158.0,106085.0,71320.0,45398.0,55031.0,93140.0,65089.0,52286.0,95135.0,52213.0,63223.0,112762.0,95614.0,103691.0,109206.0,98812.0,145003.0,135444.0,82129.0,211840.0,160209.0,144606.0,111386.0,193361.0,445456.0,263449.0,232366.0,157988.0,64332.0,50287.0,183550.0,64853.0,275435.0,52546.0,117037.0,103407.0,50966.0,41537.0,93380.0,37304.0,45593.0
Pozostałe aktywa obrotowe,19110.0,18277.0,11757.0,16344.0,21685.0,16262.0,16527.0,17517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,0.0,0.0,0.0,4886.0,7262.0,0.0,0.0,8454.0,15033.0,10159.0,5431.0,2452.0,19227.0,12990.0,11790.0,5548.0,11902.0,10338.0,15237.0,8607.0,15381.0,8296.0,13661.0,7677.0,3443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
