,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,1817.0,3297.0,-317.0,2578.0,1729.0,1844.0,1826.0,2218.0,1663.0,4160.0,-764.0,5916.0,3188.0,6877.0,-114.0,9974.0,5653.0,8085.0,11885.0,19380.0,11419.0,2758.0,6985.0,7726.0,6567.0,6511.0,5785.0,6761.0,4994.0,16599.0,2612.0,8290.0,3234.0,15072.0,34468.0,41330.0,61454.0,-24516.0,39645.0,75627.0,54113.0,-20883.0,15017.0,42055.0,7241.0,6669.0,6107.0,13633.0,4200.0,5609.0,2235.0,7473.0,2542.0,5157.0,17740.0,15861.0,28956.0,34913.0,67682.0,19845.0,161911.0,32266.0,118183.0,28686.0,49049.0,33722.0,45486.0,145049.0,45126.0,33271.0,63547.0,81905.0,100200.0,59300.0,104300.0,70500.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,4026.0,17856.0,9142.0,21081.0,-13802.0,5031.0,4999.0,52077.0,14102.0,47201.0,40065.0,64464.0,22403.0,41313.0,51166.0,98343.0,-3911.0,35487.0,3553.0,104122.0,-877.0,50539.0,19854.0,111302.0,19065.0,80038.0,75277.0,156643.0,39877.0,95268.0,111762.0,177229.0,25948.0,143551.0,133527.0,220845.0,-12423.0,203542.0,95123.0,173653.0,-29714.0,158274.0,92456.0,193352.0,-68944.0,88887.0,-3246.0,177381.0,-111497.0,208972.0,114335.0,351861.0,-103187.0,296280.0,110001.0,420586.0,-116853.0,341774.0,43443.0,396826.0,-419037.0,66012.0,240502.0,-3991.0,49106.0,569044.0,779332.0,-165472.0,144273.0,528499.0,458453.0,-43740.0,145200.0,566200.0,718100.0,617700.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,4026.0,17856.0,9142.0,21081.0,-13802.0,5031.0,4999.0,52077.0,14102.0,47201.0,40065.0,64464.0,22403.0,41313.0,51166.0,98343.0,-3911.0,35487.0,3553.0,104122.0,-877.0,50539.0,19854.0,111302.0,19065.0,80038.0,75277.0,156643.0,39877.0,95268.0,111762.0,177229.0,25948.0,143551.0,133527.0,220845.0,-12423.0,203542.0,95123.0,173653.0,-29714.0,158274.0,92456.0,193352.0,-68944.0,88887.0,-3246.0,177381.0,-111497.0,208972.0,114335.0,351861.0,-103187.0,296280.0,110001.0,420586.0,-116853.0,341774.0,43443.0,396826.0,-419037.0,66012.0,240502.0,-3991.0,49106.0,569044.0,779332.0,-165472.0,144273.0,528499.0,458453.0,-43740.0,145200.0,566200.0,718100.0,617700.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171041.0,-221722.0,0.0,-333194.0,1.0,-1.0,0.0,0.0
Zysk netto,2302.0,13860.0,7175.0,16716.0,-13424.0,5148.0,3631.0,43968.0,11371.0,38873.0,32543.0,51962.0,18080.0,34688.0,40812.0,73927.0,-7779.0,30065.0,479.0,81956.0,-4784.0,37858.0,16701.0,87637.0,14136.0,64175.0,61122.0,129713.0,33959.0,77862.0,94614.0,147542.0,19552.0,120332.0,110987.0,181988.0,-14264.0,168456.0,82041.0,245627.0,-37335.0,136628.0,79720.0,172307.0,-65580.0,89818.0,-6494.0,157031.0,-117028.0,173177.0,85076.0,299549.0,-104769.0,206129.0,91557.0,312259.0,-114589.0,205477.0,19631.0,310520.0,-361990.0,-30639.0,246870.0,-44371.0,21548.0,459095.0,627581.0,-154702.0,267970.0,246192.0,395527.0,-424615.0,111800.0,441500.0,574300.0,484400.0
Zysk netto akcjonariuszy jednostki dominującej,2302.0,13860.0,7175.0,16716.0,-13424.0,5148.0,3631.0,43968.0,11371.0,38873.0,32543.0,51962.0,18080.0,34688.0,40812.0,73927.0,-7779.0,29991.0,485.0,80957.0,-4784.0,37858.0,16701.0,87637.0,14136.0,64175.0,61122.0,129292.0,33616.0,77506.0,94159.0,147148.0,19172.0,119861.0,110462.0,181469.0,-14915.0,167658.0,81729.0,245074.0,-37335.0,136628.0,79720.0,172307.0,-65580.0,89818.0,-6494.0,157031.0,-117028.0,173273.0,85118.0,299488.0,-104769.0,206129.0,91557.0,312259.0,-114589.0,205477.0,19631.0,310520.0,-361990.0,-30639.0,246870.0,-44371.0,21548.0,459095.0,627581.0,-154702.0,267970.0,246192.0,395527.0,-422993.0,109500.0,438800.0,575600.0,483200.0
Aktywa trwałe,155118.0,165100.0,167987.0,195431.0,199648.0,206460.0,213622.0,217706.0,223792.0,222202.0,236178.0,288043.0,338134.0,383189.0,416169.0,766704.0,778557.0,771308.0,760064.0,739013.0,748582.0,728222.0,726886.0,709923.0,707598.0,698107.0,719776.0,744937.0,752598.0,811285.0,830204.0,909856.0,974231.0,1066486.0,1123559.0,1231908.0,1296159.0,1394987.0,1426230.0,1516416.0,1557473.0,1638381.0,1664330.0,1796996.0,1782694.0,1811687.0,1797790.0,1838664.0,1813842.0,1795186.0,1855879.0,1919694.0,2043844.0,2128586.0,2238057.0,2417752.0,5320512.0,5393427.0,5636438.0,5870719.0,5961102.0,5663959.0,5538688.0,5620568.0,5783130.0,6147480.0,6761640.0,7027715.0,5885294.0,6505002.0,6844945.0,7351773.0,7492600.0,7441100.0,7934400.0,7973400.0
Wartości niematerialne i prawne,14041.0,14319.0,13826.0,14436.0,14617.0,14684.0,13970.0,13478.0,12701.0,12507.0,12005.0,12186.0,11681.0,11902.0,12653.0,275081.0,274097.0,272806.0,274760.0,273880.0,272937.0,273009.0,272767.0,272157.0,271732.0,271963.0,272099.0,272632.0,272301.0,272362.0,273020.0,278716.0,278511.0,279691.0,279829.0,281248.0,282467.0,311374.0,313443.0,315837.0,318211.0,320997.0,323330.0,324448.0,325198.0,326476.0,325859.0,330617.0,334152.0,339256.0,344232.0,351177.0,354652.0,359135.0,368057.0,376736.0,384559.0,404669.0,402235.0,413340.0,417604.0,417109.0,418759.0,397164.0,399809.0,401438.0,394884.0,405142.0,406757.0,407695.0,414767.0,446294.0,462800.0,471800.0,489600.0,532400.0
