,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,83963.0,88474.0,103295.0,113879.0,131927.0,165938.0,174244.0,180724.0,201857.0,228255.0,256097.0,287997.0,360381.0,386124.0,396263.0,404719.0,400055.0,402993.0,423235.0,442947.0,435491.0,436723.0,429096.0,416873.0,400333.0,392687.0,392922.0,374209.0,351583.0,332542.0,329454.0,323468.0,309088.0,297395.0,287325.0,271427.0,250736.0,242756.0,232461.0,220269.0,207406.0,199941.0,200029.0,201218.0,211921.0,214960.0,212308.0,205746.0,202712.0,209471.0,209493.0,210073.0,215767.0,225053.0,229293.0,229623.0,235464.0,251518.0,260612.0,268479.0,273256.0,276341.0,271219.0,256842.0,253368.0,251683.0,263702.0,275953.0,278610.0,293571.0,285357.0,283187.0,274351.0,270092.0,278135.0,274020.0
Należności długoterminowe,0.0,2228.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.0,3705.0,3040.0,2283.0,1587.0,997.0,992.0,1007.0,1048.0,1021.0,921.0,976.0,924.0,926.0,989.0,907.0,930.0,910.0,945.0,946.0,981.0,957.0,981.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,40000.0,20000.0,20000.0,0.0,0.0,20000.0,20511.0,20000.0,20000.0,10000.0,10432.0,265.0
Inwestycje długoterminowe,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,119.0,551.0,151.0,2275.0,2302.0,2385.0,2432.0,2495.0,2380.0,2404.0,2098.0,1973.0,1732.0,1656.0,1514.0,1368.0,1162.0,973.0,923.0,883.0,792.0,634.0,438.0,309.0,280.0,213.0,94.0,29.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,796.0,1155.0,1188.0,1295.0,1465.0,1786.0,2080.0,2125.0,2208.0,2261.0,2314.0,235.0,2309.0,2211.0,2035.0,1942.0,1938.0,1500.0,1421.0,1499.0,1609.0,1844.0,2026.0,2525.0,2670.0,2723.0
Pozostałe aktywa trwałe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,4495.0,4481.0,4468.0,4454.0,4440.0,4426.0,4412.0,4399.0,4548.0,4371.0,4357.0,4344.0,4330.0,4316.0,4302.0,4288.0,4275.0,4261.0,4247.0,4234.0,4219.0,4206.0,4192.0,4179.0,4164.0,4150.0,3878.0,3951.0,3961.0,4095.0,4112.0,4068.0,4054.0,4040.0,4026.0,5083.0,5090.0,5057.0,5387.0,5304.0,5484.0,6309.0,6776.0,6835.0,17674.0,3504.0,3911.0,4395.0,4387.0,6595.0,4653.0,4317.0,4337.0,5122.0,5576.0,5824.0,7223.0,7265.0,6619.0,5381.0,5200.0,5123.0,5622.0,6109.0
Aktywa obrotowe,33238.0,35002.0,33272.0,39212.0,38254.0,44023.0,52976.0,61725.0,68062.0,126993.0,108699.0,104468.0,93862.0,91042.0,83102.0,80610.0,93662.0,86222.0,88810.0,94186.0,90305.0,88611.0,91637.0,88319.0,83119.0,116690.0,120521.0,123982.0,126685.0,139668.0,130500.0,124261.0,113849.0,120997.0,106621.0,107869.0,105328.0,111572.0,107383.0,106594.0,116124.0,121275.0,121875.0,121896.0,119591.0,113784.0,116705.0,123921.0,134882.0,114915.0,113318.0,119264.0,126110.0,114225.0,120572.0,129755.0,138180.0,104489.0,123204.0,117808.0,115597.0,106302.0,93289.0,107061.0,103827.0,90514.0,99318.0,117342.0,123359.0,87561.0,78345.0,85829.0,93129.0,90657.0,91301.0,112389.0
Zapasy,8749.0,9749.0,8477.0,9945.0,9316.0,8385.0,10457.0,15288.0,19672.0,18453.0,22604.0,21302.0,22721.0,26627.0,21765.0,16044.0,15108.0,14527.0,15635.0,13313.0,12083.0,8256.0,6710.0,5790.0,5766.0,5398.0,3100.0,5203.0,5045.0,4522.0,3463.0,5978.0,6984.0,7694.0,6430.0,6807.0,6924.0,7828.0,9213.0,6856.0,7383.0,10816.0,7668.0,5847.0,7255.0,7889.0,6395.0,3630.0,4725.0,4842.0,6181.0,5710.0,4602.0,5668.0,6146.0,6332.0,7960.0,5797.0,9794.0,7387.0,9893.0,8951.0,8248.0,7432.0,8497.0,10567.0,14350.0,8415.0,9869.0,9824.0,10638.0,8812.0,8985.0,10868.0,9216.0,7363.0
Należności krótkoterminowe,23207.0,22933.0,23156.0,27825.0,27508.0,34582.0,40385.0,44186.0,45406.0,45029.0,47334.0,53328.0,58765.0,59697.0,57545.0,58507.0,53026.0,50500.0,49164.0,60587.0,59044.0,69657.0,77165.0,76317.0,71470.0,93094.0,100884.0,99796.0,85589.0,87573.0,92553.0,88596.0,81785.0,81983.0,82956.0,71272.0,72637.0,77509.0,74856.0,67628.0,67403.0,69393.0,88218.0,81085.0,81022.0,84895.0,84339.0,83343.0,82697.0,85061.0,88038.0,87752.0,83273.0,77412.0,77265.0,73036.0,74416.0,64417.0,59560.0,61383.0,60504.0,48964.0,36321.0,33274.0,34987.0,39966.0,44689.0,59237.0,65544.0,44199.0,43092.0,41818.0,38437.0,39351.0,41690.0,62860.0
Inwestycje krótkoterminowe,1282.0,2320.0,1639.0,1442.0,1430.0,1056.0,2134.0,2251.0,2984.0,63511.0,38761.0,29838.0,12376.0,4718.0,3792.0,6059.0,25528.0,21195.0,24011.0,20286.0,19178.0,10698.0,7762.0,6212.0,5883.0,18198.0,16537.0,18983.0,36051.0,47573.0,34484.0,29687.0,25080.0,31320.0,17235.0,29790.0,25767.0,26235.0,23314.0,32110.0,41338.0,41066.0,25989.0,34964.0,31314.0,21000.0,25971.0,36948.0,47460.0,25012.0,19099.0,25802.0,38235.0,31145.0,37161.0,50387.0,55804.0,34275.0,53850.0,49038.0,45200.0,48387.0,48720.0,57765.0,60343.0,39981.0,40279.0,49690.0,47946.0,33538.0,24615.0,35199.0,45707.0,40438.0,40395.0,42166.0
Środki pieniężne i inne aktywa pieniężne,1282.0,2320.0,1639.0,1442.0,1430.0,1056.0,2134.0,2251.0,2984.0,63511.0,38761.0,29838.0,12376.0,4718.0,3792.0,6059.0,25515.0,21195.0,24011.0,19368.0,17225.0,9391.0,6237.0,6034.0,5879.0,18150.0,16427.0,18983.0,35965.0,47527.0,34416.0,29538.0,25080.0,31320.0,17072.0,29748.0,25727.0,26235.0,23314.0,32110.0,41338.0,41066.0,25989.0,34964.0,31261.0,21000.0,25971.0,36948.0,47456.0,24990.0,19054.0,25802.0,38228.0,31145.0,37161.0,50387.0,55804.0,34275.0,53850.0,48970.0,45200.0,48387.0,48720.0,57765.0,60343.0,39981.0,40279.0,49684.0,47946.0,33538.0,24615.0,35199.0,45707.0,40438.0,40395.0,42135.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
