,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,14305.0,8861.0,25212.0,-5340.0,12026.0,25959.0,15694.0,11181.0,15396.0,19114.0,18252.0,26086.0,21188.0,19791.0,41424.0,282977.0,199195.0,-34352.0,-39383.0,48116.0,75210.0,92710.0,45666.0,22230.0,51386.0,33819.0,68538.0,-6141.0,47930.0,37711.0,37388.0,23964.0,45953.0,38069.0,35526.0,44506.0,36714.0,35427.0,33108.0,54024.0,40662.0,18291.0,35494.0,146948.0,47157.0,216634.0,67591.0,81012.0,21441.0,38353.0,14055.0,26700.0,17824.0,17396.0,12172.0,15515.0,17636.0,16615.0,15022.0,20662.0,17847.0,6490.0,14989.0,22610.0,29721.0,27645.0,31885.0,34681.0,39540.0,45980.0,52313.0,16866.0,46418.0,49816.0,45093.0,45795.0
Pozostałe przychody (koszty),-6589.0,-3481.0,8905.0,10848.0,5725.0,-23642.0,11326.0,21706.0,-3995.0,22137.0,570.0,26672.0,5148.0,29727.0,-13455.0,-188831.0,-143480.0,66493.0,64365.0,33262.0,73474.0,-91600.0,43159.0,16005.0,-16216.0,8939.0,-168912.0,-17682.0,108667.0,-35312.0,54436.0,13376.0,-39232.0,-67125.0,47050.0,36342.0,-11774.0,9424.0,-3439.0,-50308.0,111563.0,-64570.0,-23977.0,-19875.0,-6818.0,-68004.0,16264.0,8168.0,7247.0,12939.0,-10377.0,34669.0,-3884.0,55648.0,-6836.0,-3799.0,-2862.0,5815.0,-7312.0,-1479.0,-41963.0,-12276.0,-11271.0,-49137.0,-8753.0,49028.0,-5731.0,15553.0,-8144.0,-3686.0,26452.0,33179.0,33635.0,50077.0,18544.0,63742.0
Zysk z działalności gospodarczej,75121.0,46630.0,100722.0,44333.0,83593.0,43533.0,171875.0,47052.0,74695.0,187443.0,66182.0,71492.0,32871.0,38252.0,24465.0,49777.0,65039.0,22646.0,22606.0,19334.0,35717.0,35706.0,34423.0,31486.0,69393.0,22358.0,77775.0,30185.0,32786.0,37077.0,-22131.0,136166.0,154567.0,152258.0,6031.0,6436.0,444556.0,12272.0,34706.0,-43336.0,5672.0,22528.0,60548.0,588931.0,120975.0,-8310.0,46482.0,30487.0,75583.0,130075.0,61607.0,96090.0,66001.0,108201.0,53321.0,196889.0,37272.0,52358.0,70774.0,237784.0,49269.0,26845.0,49017.0,51481.0,37259.0,19431.0,91348.0,113854.0,72929.0,31063.0,99043.0,15966.0,20843.0,16440.0,48014.0,93024.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,75121.0,46630.0,100722.0,44333.0,83593.0,43533.0,171875.0,47052.0,74695.0,187443.0,66182.0,71492.0,32871.0,38252.0,24465.0,49777.0,65039.0,22646.0,22606.0,19334.0,35717.0,35706.0,34423.0,31486.0,69393.0,22358.0,77775.0,30185.0,32786.0,37077.0,-22131.0,136166.0,154567.0,152258.0,6031.0,6436.0,444556.0,12272.0,34706.0,-43336.0,5672.0,22528.0,60548.0,588931.0,120975.0,-8310.0,46482.0,30487.0,75583.0,130075.0,61607.0,96090.0,66001.0,108201.0,53321.0,196889.0,37272.0,52358.0,70774.0,237784.0,49269.0,26845.0,49017.0,51481.0,37259.0,19431.0,91348.0,113854.0,72929.0,31063.0,99043.0,15966.0,20843.0,16440.0,48014.0,93024.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,59426.0,37112.0,81085.0,33409.0,57791.0,44398.0,140023.0,36859.0,61272.0,149913.0,57463.0,55722.0,26222.0,30360.0,17682.0,29947.0,52777.0,18353.0,13512.0,19054.0,29765.0,27260.0,58789.0,31830.0,55242.0,19863.0,72185.0,60542.0,30666.0,29823.0,-19457.0,333093.0,156096.0,146057.0,5394.0,23611.0,408450.0,16471.0,30073.0,-49756.0,7109.0,15626.0,50285.0,441067.0,187691.0,111262.0,52443.0,36308.0,62262.0,124895.0,50215.0,74792.0,50676.0,75811.0,31267.0,147597.0,31829.0,36070.0,49097.0,182528.0,40628.0,10463.0,36198.0,34800.0,24520.0,22430.0,70333.0,88148.0,61307.0,12614.0,75414.0,7211.0,14610.0,4293.0,26297.0,72663.0
Zysk netto akcjonariuszy jednostki dominującej,59007.0,37509.0,81085.0,16813.0,56784.0,45400.0,137364.0,38584.0,61272.0,-4680.0,-29742.0,297522.0,26222.0,30370.0,17682.0,29947.0,52777.0,18353.0,13512.0,19054.0,29765.0,27307.0,58834.0,31832.0,55243.0,19864.0,72196.0,60554.0,30661.0,29814.0,-19451.0,333091.0,156054.0,146023.0,5366.0,23660.0,408342.0,16472.0,30073.0,-49738.0,7110.0,15627.0,50285.0,441069.0,187692.0,111263.0,52441.0,36315.0,62262.0,124899.0,50216.0,74794.0,50677.0,75812.0,31268.0,147601.0,31833.0,36071.0,49099.0,182529.0,40629.0,10464.0,36199.0,34801.0,24521.0,22741.0,61038.0,80622.0,51442.0,10436.0,62931.0,2341.0,11533.0,-2420.0,24074.0,34241.0
Aktywa trwałe,1453029.0,1502171.0,1604244.0,1678924.0,1725265.0,1826298.0,2113170.0,2154508.0,2307088.0,2397706.0,2356842.0,2461060.0,2543989.0,2523331.0,2613692.0,3281432.0,3705785.0,3630954.0,3492580.0,3549624.0,3473192.0,3715595.0,3568912.0,3538769.0,3758472.0,3862383.0,4014744.0,4129064.0,4076817.0,4210001.0,4223503.0,4126042.0,4428444.0,4471049.0,4543897.0,4540539.0,5086689.0,5100066.0,5373999.0,5524234.0,5550735.0,5637087.0,5853133.0,1572522.0,1770477.0,1313407.0,1369055.0,1529882.0,1697246.0,1685367.0,1897575.0,1665916.0,1901355.0,1685239.0,1881727.0,2355163.0,2378259.0,2418783.0,2636954.0,2913259.0,3200170.0,3399405.0,2513713.0,2765043.0,2290556.0,2628439.0,2679260.0,2470217.0,2551481.0,2555763.0,2692183.0,2661932.0,2737031.0,2775091.0,2946954.0,2948752.0
Wartości niematerialne i prawne,51.0,41.0,63.0,85.0,69.0,124.0,124.0,91.0,91.0,201.0,445.0,525.0,461.0,417.0,477.0,1002.0,1035.0,925.0,948.0,1051.0,1012.0,952.0,937.0,1227.0,1484.0,1349.0,1376.0,1428.0,1379.0,1343.0,1237.0,1186.0,1067.0,1010.0,896.0,815.0,704.0,601.0,484.0,473.0,353.0,238.0,201.0,160.0,113.0,76.0,143.0,295.0,281.0,286.0,391.0,242.0,195.0,183.0,1610.0,2468.0,2646.0,2916.0,3144.0,3741.0,3550.0,3540.0,3444.0,3459.0,3090.0,70952.0,70586.0,70529.0,70249.0,70003.0,69688.0,71752.0,71615.0,71974.0,73178.0,76365.0
Rzeczowe składniki majątku trwałego,241031.0,265504.0,288201.0,245081.0,262808.0,305154.0,378118.0,411699.0,505389.0,251580.0,410831.0,467837.0,27723.0,27441.0,26613.0,19899.0,19588.0,18706.0,18137.0,18615.0,26532.0,25342.0,24653.0,24952.0,24692.0,23217.0,56667.0,55866.0,55682.0,55423.0,55417.0,55875.0,53966.0,54740.0,67284.0,75406.0,75309.0,47009.0,46832.0,46285.0,45430.0,45765.0,45490.0,17645.0,16669.0,9615.0,8979.0,8672.0,8578.0,8772.0,9852.0,11162.0,10430.0,10204.0,8339.0,8938.0,22886.0,19668.0,18520.0,25762.0,25194.0,24508.0,23573.0,27872.0,27349.0,41697.0,53990.0,64261.0,65234.0,63473.0,64020.0,60409.0,62080.0,58085.0,60480.0,56489.0
Należności długoterminowe,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,54.0,49.0,52.0,52.0,58.0,7.0,7.0,42.0,40.0,39.0,40.0,39.0,39.0,41.0,308.0,309.0,0.0,616.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,1197440.0,1221921.0,1296970.0,1418145.0,1446545.0,1504036.0,1684191.0,1691967.0,1781942.0,2128830.0,1926164.0,1967508.0,2474464.0,2495421.0,2586550.0,3217988.0,3637795.0,3552900.0,3440663.0,3487373.0,3423721.0,3664634.0,3534003.0,3497147.0,3713411.0,3814783.0,3912200.0,4047406.0,3982859.0,4132831.0,4125939.0,4057738.0,4361442.0,4401460.0,4465102.0,4433430.0,4966070.0,5015347.0,5291655.0,5414706.0,5439298.0,5522687.0,5737796.0,1476035.0,1684780.0,1251094.0,1305658.0,1427784.0,1591895.0,1575844.0,1782047.0,1589798.0,1827047.0,1617677.0,1811584.0,2291264.0,2294145.0,2338407.0,2560602.0,2829853.0,3109156.0,3322545.0,2433910.0,2677236.0,2212911.0,2440778.0,2442256.0,2261412.0,2335171.0,2337852.0,2476674.0,2433728.0,2505290.0,2548346.0,2712985.0,2701250.0
Pozostałe aktywa trwałe,11930.0,14705.0,19010.0,15613.0,15843.0,16984.0,50737.0,50746.0,19661.0,17090.0,19397.0,25136.0,41292.0,0.0,0.0,42485.0,47360.0,58416.0,32790.0,42545.0,21888.0,24627.0,9280.0,15404.0,18844.0,22726.0,44192.0,24364.0,36281.0,20404.0,40747.0,11243.0,11969.0,13839.0,10615.0,30888.0,44606.0,37109.0,35028.0,62770.0,65654.0,68397.0,69646.0,78682.0,68915.0,52622.0,54275.0,93131.0,96492.0,100465.0,105285.0,64714.0,63683.0,57175.0,60194.0,52493.0,58582.0,57792.0,54688.0,53903.0,62270.0,48812.0,52786.0,56476.0,47206.0,75012.0,75623.0,74015.0,80827.0,84435.0,81801.0,96043.0,98046.0,96686.0,100311.0,114648.0
Aktywa obrotowe,544852.0,455639.0,415048.0,470776.0,536438.0,565924.0,502436.0,585006.0,605410.0,844468.0,1104114.0,982232.0,862738.0,820047.0,1061945.0,916544.0,850243.0,734644.0,735692.0,722660.0,787714.0,753793.0,925697.0,952190.0,1123853.0,1013480.0,1272270.0,1220417.0,1071256.0,1001960.0,1042271.0,1261957.0,1201485.0,1269743.0,1427540.0,1623482.0,1464681.0,1254468.0,1050666.0,1149637.0,1136344.0,1091862.0,1037035.0,6816429.0,6440583.0,4236450.0,2630979.0,1834276.0,1632343.0,1836972.0,1831401.0,2213475.0,2087709.0,2012543.0,1911681.0,1623477.0,1985725.0,2116564.0,2022467.0,1897170.0,1886579.0,1747150.0,2888558.0,2865753.0,3490191.0,4421240.0,4081157.0,3964663.0,4153906.0,4153035.0,3736946.0,3425080.0,3137613.0,2953784.0,3251465.0,3013086.0
Zapasy,163377.0,173196.0,153977.0,170595.0,156508.0,163791.0,164036.0,208075.0,270383.0,348838.0,393346.0,492136.0,512141.0,514466.0,524103.0,486655.0,451625.0,440718.0,431193.0,420525.0,402284.0,380252.0,445223.0,474593.0,489859.0,476418.0,470528.0,500938.0,483543.0,474265.0,472598.0,463120.0,459877.0,460901.0,466745.0,499499.0,514922.0,559404.0,628703.0,599313.0,585887.0,592286.0,606173.0,595460.0,619560.0,625192.0,601118.0,656401.0,673780.0,693616.0,793406.0,682436.0,690461.0,743341.0,784375.0,771836.0,1017991.0,1208290.0,1199730.0,1052327.0,1127213.0,1084990.0,921386.0,925173.0,1035914.0,1755413.0,1672803.0,1650310.0,1629034.0,1634098.0,1560317.0,1592885.0,1659092.0,1691605.0,1784316.0,1553824.0
