,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,297.0,405.0,-23.0,762.0,345.0,654.0,662.0,588.0,769.0,1035.0,427.0,785.0,638.0,898.0,564.0,942.0,258.0,392.0,2197.0,331.0,495.0,-3.0,941.0,4558.0,759.0,2011.0,1681.0,3963.0,2311.0,1131.0,2013.0,2531.0,1411.0,1063.0,1153.0,1431.0,2292.0,1955.0,2178.0,4120.0,3240.0,1989.0,1291.0,2416.0,3647.0,2166.0,2830.0,9441.0,4728.0,5477.0,2577.0,4582.0,4858.0,2911.0,5188.0,7294.0,3999.0,3883.0,4654.0,5914.0,3114.0,3479.0,2209.0,2666.0,2218.0,2955.0,1784.0,8751.0,3103.0,6654.0,3328.0,6583.0,6139.0,7273.0,5816.0,5403.0
Pozostałe przychody (koszty),60.0,-791.0,84.0,54.0,-1.0,26.0,-3.0,199.0,35.0,-67.0,32.0,0.0,785.0,1110.0,997.0,926.0,1144.0,972.0,1360.0,953.0,1085.0,832.0,1547.0,1599.0,3589.0,-69.0,-112.0,389.0,-62.0,163.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,2573.0,2060.0,2649.0,4223.0,815.0,1354.0,6062.0,8818.0,3676.0,3047.0,3559.0,17291.0,-946.0,3006.0,747.0,17648.0,2339.0,2620.0,2971.0,16502.0,-587.0,4152.0,79.0,23204.0,7554.0,16957.0,4751.0,11910.0,4088.0,-6745.0,-15377.0,12491.0,24413.0,5179.0,5463.0,11475.0,12606.0,11852.0,6241.0,9167.0,12366.0,7686.0,4423.0,9357.0,-1377.0,4801.0,-2595.0,887.0,347.0,4581.0,-1132.0,3767.0,2445.0,18984.0,5864.0,-2612.0,770.0,11095.0,12608.0,8879.0,11363.0,-8855.0,8835.0,15132.0,13539.0,29618.0,6447.0,-391.0,-4672.0,-2746.0,12351.0,3830.0,7624.0,13093.0,6829.0,15989.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,2573.0,2060.0,2649.0,4223.0,815.0,1354.0,6062.0,8818.0,3676.0,3047.0,3559.0,17291.0,-946.0,3006.0,747.0,17648.0,2339.0,2620.0,2971.0,16502.0,-587.0,4152.0,79.0,23204.0,7554.0,16957.0,4751.0,11910.0,4088.0,-6745.0,-15377.0,12491.0,24413.0,5179.0,5463.0,11475.0,12606.0,11852.0,6241.0,9167.0,12366.0,7686.0,4423.0,9357.0,-1377.0,4801.0,-2595.0,887.0,347.0,4581.0,-1132.0,3767.0,2445.0,18984.0,5864.0,-2612.0,770.0,11095.0,12608.0,8879.0,11363.0,-8855.0,8835.0,15132.0,13539.0,29618.0,6447.0,-391.0,-4672.0,-2746.0,12351.0,3830.0,7624.0,13093.0,6829.0,15989.0
Zysk (strata) netto z działalności zaniechanej,0.0,265.0,0.0,0.0,0.0,0.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,4823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.0,-1065.0,-1312.0,-1314.0,-930.0,-669.0,-815.0,-1810.0,-722.0,-632.0,-476.0,-1693.0,1102.0,-146.0,-913.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5313.0,263.0,38598.0,-409.0,62.0,49.0,-6418.0,0.0,0.0,-2425.0,1476.0,21.0,-2000.0,3.0,-3.0,0.0,0.0,0.0,-5752.0,-6783.0,-7446.0,-595.0,-230.0,-399.0,-74342.0
Zysk netto,1789.0,1896.0,2571.0,3334.0,221.0,1171.0,5229.0,9755.0,2528.0,2614.0,4258.0,15710.0,-654.0,1859.0,592.0,15363.0,1468.0,2187.0,2658.0,14687.0,4351.0,2724.0,-548.0,18750.0,5431.0,14373.0,3120.0,14026.0,2424.0,-7508.0,-15386.0,9534.0,17646.0,2879.0,2498.0,11061.0,8573.0,10294.0,4615.0,2915.0,9501.0,7009.0,1899.0,8186.0,-3243.0,2075.0,-3928.0,22.0,-233.0,2631.0,-583.0,-1138.0,1007.0,53718.0,3124.0,-2169.0,-543.0,2956.0,8141.0,7578.0,3621.0,-4531.0,5177.0,8997.0,10254.0,22812.0,3730.0,-2013.0,-3524.0,-7256.0,4202.0,-2025.0,4852.0,8712.0,706.0,-65149.0
Zysk netto akcjonariuszy jednostki dominującej,1602.0,1913.0,2521.0,3009.0,169.0,736.0,3753.0,8795.0,1874.0,1633.0,4250.0,16131.0,-810.0,2175.0,569.0,15095.0,1504.0,2275.0,2775.0,13677.0,4484.0,2792.0,-512.0,18663.0,5411.0,10360.0,339.0,12662.0,2350.0,-7757.0,-15395.0,9039.0,16449.0,2484.0,2469.0,10547.0,7526.0,9354.0,3805.0,1202.0,8582.0,6466.0,1508.0,7867.0,-3407.0,1886.0,-3937.0,-1009.0,-367.0,2869.0,-388.0,-1609.0,1193.0,52863.0,3489.0,-717.0,-1028.0,3599.0,8117.0,7897.0,4257.0,-3699.0,5329.0,9329.0,10646.0,24199.0,2352.0,-1219.0,-2059.0,-4937.0,5411.0,1224.0,6245.0,9180.0,1962.0,-61849.0
Aktywa trwałe,20849.0,21488.0,30345.0,21710.0,74341.0,62641.0,63385.0,73468.0,82782.0,136499.0,135798.0,244171.0,245059.0,244348.0,242933.0,246219.0,243074.0,250474.0,268043.0,284500.0,280583.0,281553.0,284093.0,301724.0,303570.0,312798.0,322256.0,350712.0,358050.0,357057.0,355139.0,366265.0,364951.0,365439.0,372987.0,373471.0,391492.0,430521.0,440149.0,455041.0,459620.0,460066.0,465103.0,486493.0,484476.0,491018.0,498618.0,509172.0,507491.0,517214.0,519117.0,512338.0,521423.0,526782.0,542971.0,546315.0,563265.0,569448.0,567543.0,583263.0,579591.0,566943.0,563659.0,593884.0,597743.0,589172.0,582357.0,590319.0,589116.0,592878.0,594383.0,618771.0,626842.0,620231.0,611980.0,538251.0
Wartości niematerialne i prawne,6990.0,5967.0,13371.0,10220.0,55295.0,42320.0,41722.0,43844.0,43260.0,83813.0,83270.0,159923.0,159474.0,160562.0,160167.0,172348.0,169422.0,161594.0,169036.0,193431.0,188553.0,192755.0,192254.0,205394.0,203705.0,253420.0,265487.0,282045.0,281920.0,282324.0,282919.0,289252.0,288997.0,296636.0,298168.0,306535.0,324402.0,367573.0,373267.0,386751.0,387631.0,389113.0,390427.0,399690.0,399742.0,402980.0,408700.0,417340.0,419070.0,426088.0,427841.0,431426.0,440862.0,439860.0,440954.0,445347.0,447361.0,450080.0,450709.0,455910.0,458857.0,462078.0,461913.0,473688.0,479532.0,477753.0,479338.0,481215.0,483784.0,490321.0,492871.0,487844.0,487695.0,489514.0,488741.0,417538.0
Rzeczowe składniki majątku trwałego,7828.0,5520.0,6123.0,6306.0,13004.0,13513.0,12950.0,11486.0,11946.0,5531.0,5675.0,11700.0,11647.0,11367.0,11485.0,12293.0,11776.0,11532.0,19537.0,18931.0,18305.0,14941.0,14838.0,13963.0,14245.0,45542.0,45177.0,46361.0,46669.0,45022.0,44216.0,42639.0,42797.0,43881.0,45143.0,45024.0,44473.0,44206.0,46058.0,49669.0,50156.0,51807.0,53165.0,62652.0,63391.0,65491.0,67751.0,71627.0,68100.0,73268.0,73594.0,69851.0,70225.0,68885.0,69351.0,68843.0,85118.0,91435.0,90713.0,90143.0,80327.0,71174.0,68764.0,71263.0,69055.0,66243.0,64427.0,72609.0,70843.0,66123.0,68557.0,62181.0,61487.0,61412.0,61326.0,62611.0
Należności długoterminowe,1947.0,1720.0,1856.0,1304.0,1278.0,1254.0,1227.0,691.0,680.0,654.0,648.0,633.0,730.0,697.0,695.0,91.0,110.0,119.0,97.0,271.0,270.0,158.0,137.0,147.0,0.0,333.0,333.0,530.0,446.0,441.0,463.0,427.0,633.0,342.0,322.0,292.0,592.0,572.0,691.0,755.0,783.0,733.0,785.0,683.0,679.0,634.0,629.0,279.0,283.0,222.0,311.0,419.0,293.0,767.0,2248.0,2805.0,2912.0,2495.0,2840.0,2896.0,3095.0,3581.0,3565.0,4322.0,5165.0,5251.0,5317.0,2965.0,2306.0,3429.0,3383.0,4331.0,4153.0,4085.0,3631.0,3954.0
Inwestycje długoterminowe,2789.0,7531.0,7140.0,2868.0,3197.0,4038.0,6152.0,15387.0,22166.0,42291.0,42303.0,69744.0,68295.0,67943.0,66671.0,56504.0,57463.0,72759.0,74818.0,68530.0,69792.0,70952.0,74428.0,76618.0,82727.0,5487.0,5135.0,6665.0,6578.0,6769.0,6830.0,3574.0,3606.0,4243.0,7237.0,7354.0,7385.0,8131.0,7925.0,7913.0,8541.0,9486.0,9420.0,9030.0,5762.0,4804.0,5359.0,8445.0,8092.0,4930.0,1888.0,1730.0,2104.0,2074.0,1571.0,1360.0,1235.0,1424.0,1455.0,2367.0,3045.0,3327.0,3687.0,20872.0,20486.0,19691.0,20142.0,16831.0,18372.0,10558.0,11003.0,10675.0,10825.0,5972.0,6123.0,2738.0
Pozostałe aktywa trwałe,1295.0,750.0,1855.0,1012.0,1567.0,1516.0,1334.0,2060.0,4730.0,4210.0,3902.0,2171.0,4913.0,3779.0,3915.0,4983.0,4303.0,4470.0,4555.0,3337.0,3663.0,2747.0,2436.0,5602.0,2893.0,8016.0,6124.0,15111.0,22437.0,22501.0,20711.0,30373.0,28918.0,20337.0,22117.0,14266.0,14640.0,10039.0,12208.0,9953.0,12509.0,8927.0,11306.0,14438.0,14902.0,17109.0,16179.0,11481.0,11946.0,12706.0,15483.0,8912.0,7939.0,15196.0,28847.0,27960.0,26639.0,24014.0,21826.0,31947.0,34267.0,26783.0,25730.0,23739.0,23505.0,20234.0,13133.0,16699.0,13811.0,22447.0,18569.0,53740.0,62682.0,59248.0,52159.0,51410.0
Aktywa obrotowe,62625.0,62853.0,80747.0,101942.0,88685.0,89129.0,92233.0,124275.0,108259.0,94196.0,85913.0,187180.0,123740.0,117643.0,115955.0,207007.0,149576.0,128910.0,126763.0,135770.0,115073.0,122363.0,109865.0,158495.0,131271.0,237201.0,232037.0,267238.0,219798.0,237475.0,225488.0,240811.0,234435.0,249480.0,234965.0,266515.0,288410.0,316236.0,293411.0,348291.0,320328.0,322307.0,323173.0,358991.0,263752.0,282491.0,272760.0,311095.0,303681.0,266978.0,263263.0,336431.0,311027.0,323229.0,338955.0,388628.0,300512.0,337331.0,393201.0,459743.0,376855.0,370197.0,390813.0,402140.0,369850.0,417900.0,325986.0,363222.0,316760.0,341986.0,417440.0,423977.0,358618.0,368221.0,354573.0,380246.0
Zapasy,4695.0,8076.0,12222.0,6211.0,17080.0,16536.0,16556.0,18808.0,17349.0,9449.0,13352.0,13438.0,14729.0,14578.0,17570.0,12612.0,20733.0,17775.0,16724.0,9090.0,8119.0,14033.0,15074.0,12819.0,18589.0,65110.0,64914.0,55186.0,56151.0,55767.0,48826.0,52455.0,46689.0,48130.0,52187.0,57928.0,58755.0,59944.0,57487.0,52828.0,57746.0,57859.0,59359.0,54490.0,52830.0,53427.0,53442.0,50466.0,59186.0,56563.0,56606.0,58841.0,62231.0,71906.0,89865.0,87418.0,99110.0,100601.0,102015.0,82751.0,100792.0,110425.0,110315.0,97251.0,98128.0,90600.0,91759.0,91110.0,102964.0,116452.0,119730.0,118643.0,95876.0,88738.0,116934.0,84378.0
