,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,21310.0,21047.0,20938.0,21484.0,21454.0,20826.0,20953.0,21347.0,21117.0,20974.0,21239.0,21816.0,22187.0,22471.0,23576.0,25464.0,28946.0,31550.0,34074.0,34366.0,34391.0,34601.0,34560.0,34187.0,34081.0,35553.0,35604.0,37431.0,37956.0,38027.0,38342.0,38101.0,38397.0,38806.0,38363.0,38917.0,34363.0,38312.0,38097.0,37673.0,37902.0,37950.0,38264.0,38286.0,38759.0,38156.0,38423.0,40579.0,39758.0,42068.0,44912.0,37996.0,37399.0,36087.0,35068.0,34278.0,30444.0,50574.0,49904.0,50866.0,51251.0,50773.0,50136.0,49645.0,48919.0,56929.0,52550.0,50683.0,49892.0,48720.0,48431.0,43493.0,43781.0,43558.0,43284.0,43261.0
Należności długoterminowe,70.0,70.0,70.0,66.0,68.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18580.0,17863.0,5177.0,0.0,5517.0,9244.0,7356.0,7310.0,5832.0,7078.0,6674.0,6817.0,7629.0,6927.0,6092.0,6049.0,5957.0,6609.0,5148.0,5017.0,5205.0,6020.0,4786.0
Inwestycje długoterminowe,1518.0,1338.0,1773.0,4278.0,4793.0,8155.0,10346.0,13380.0,13449.0,13444.0,14101.0,6335.0,6609.0,6659.0,7306.0,7274.0,7255.0,7262.0,7575.0,9819.0,10096.0,14613.0,16534.0,17080.0,17369.0,24285.0,25575.0,27020.0,27689.0,43355.0,43824.0,38354.0,38099.0,42809.0,43783.0,32423.0,37836.0,40868.0,40850.0,54169.0,55178.0,56102.0,56624.0,57645.0,58459.0,60455.0,61200.0,63105.0,64792.0,66240.0,58442.0,67349.0,71797.0,74258.0,76171.0,69129.0,71103.0,76701.0,80533.0,83675.0,87239.0,88273.0,88183.0,97471.0,98990.0,96588.0,113402.0,125753.0,125764.0,131596.0,132290.0,169866.0,166331.0,168071.0,165162.0,172464.0
Pozostałe aktywa trwałe,617.0,1139.0,1518.0,769.0,752.0,997.0,1032.0,1232.0,1152.0,1548.0,1870.0,3192.0,3220.0,4122.0,3845.0,3664.0,4084.0,3662.0,4218.0,3971.0,4223.0,3909.0,3623.0,4866.0,4662.0,5277.0,4478.0,7826.0,8154.0,7506.0,7436.0,7937.0,7739.0,7500.0,7506.0,8748.0,7924.0,8032.0,11381.0,8431.0,7113.0,9548.0,6957.0,9531.0,8511.0,7786.0,9262.0,7718.0,7090.0,6635.0,5376.0,6722.0,6014.0,2263.0,162.0,1474.0,28447.0,2634.0,1963.0,1335.0,1512.0,1522.0,1684.0,1530.0,1474.0,1095.0,1064.0,1286.0,1180.0,359.0,743.0,922.0,686.0,551.0,584.0,680.0
Aktywa obrotowe,79279.0,85185.0,85277.0,69638.0,62648.0,72922.0,77426.0,76899.0,77864.0,85880.0,94785.0,141645.0,154298.0,193878.0,188625.0,166407.0,186558.0,183880.0,199045.0,167475.0,149908.0,162104.0,160153.0,171047.0,174195.0,204330.0,222491.0,216650.0,198856.0,203627.0,219709.0,197948.0,202472.0,202680.0,218054.0,243720.0,235289.0,263350.0,297655.0,293926.0,230606.0,253094.0,253612.0,217466.0,202586.0,218530.0,227332.0,241957.0,220640.0,230276.0,258335.0,281035.0,264836.0,250758.0,252599.0,276829.0,276942.0,317170.0,264152.0,253764.0,255616.0,249710.0,240520.0,235611.0,239089.0,246644.0,244493.0,240174.0,258277.0,243226.0,256546.0,231400.0,244144.0,265257.0,316536.0,307894.0
Zapasy,11422.0,10476.0,11205.0,8160.0,10392.0,12879.0,19127.0,25598.0,29570.0,11030.0,17340.0,82867.0,99784.0,114053.0,110018.0,110712.0,115418.0,111878.0,101606.0,82532.0,79554.0,78722.0,73793.0,68478.0,71076.0,91900.0,107318.0,74959.0,73307.0,82713.0,78393.0,69926.0,67146.0,66644.0,61791.0,74172.0,78665.0,85762.0,82936.0,79936.0,76302.0,75907.0,83614.0,84798.0,92547.0,102489.0,114098.0,113998.0,111653.0,108296.0,116178.0,102600.0,81678.0,90189.0,113355.0,125983.0,147053.0,155015.0,128983.0,110729.0,105483.0,98990.0,96441.0,83649.0,81222.0,70261.0,75914.0,81024.0,91042.0,106128.0,118140.0,99437.0,115063.0,136881.0,158914.0,146831.0
Należności krótkoterminowe,46931.0,46016.0,53382.0,37655.0,30575.0,34197.0,41543.0,40539.0,45870.0,50538.0,71445.0,53408.0,49337.0,74725.0,61065.0,49208.0,63068.0,50568.0,61319.0,43435.0,32555.0,50335.0,48134.0,48540.0,58157.0,73972.0,88621.0,93225.0,79277.0,82791.0,110195.0,87083.0,91147.0,91174.0,95939.0,93711.0,98614.0,146243.0,161319.0,168914.0,134497.0,166798.0,142250.0,88274.0,77652.0,90079.0,103269.0,123102.0,98214.0,99552.0,97918.0,111753.0,99240.0,96023.0,85919.0,105762.0,72669.0,96113.0,84871.0,96763.0,83976.0,82177.0,73508.0,58257.0,58016.0,61067.0,73052.0,65388.0,67631.0,84103.0,82649.0,93673.0,91168.0,96343.0,120084.0,71492.0
Inwestycje krótkoterminowe,17680.0,27260.0,19572.0,22878.0,20853.0,24805.0,15699.0,10009.0,1470.0,6838.0,5162.0,4820.0,4376.0,4284.0,16704.0,5894.0,7312.0,20580.0,35269.0,41039.0,37191.0,32043.0,37540.0,53407.0,43867.0,37204.0,25446.0,47769.0,44787.0,36802.0,30032.0,40077.0,42591.0,43293.0,58855.0,74570.0,56130.0,29453.0,51932.0,44271.0,18327.0,8999.0,26708.0,43935.0,30932.0,24559.0,8875.0,4232.0,9821.0,20815.0,43012.0,65937.0,82562.0,63032.0,52067.0,44368.0,42849.0,64594.0,49128.0,45257.0,64625.0,66973.0,68991.0,93705.0,99851.0,115021.0,95274.0,93509.0,99112.0,52749.0,55519.0,37845.0,37681.0,31814.0,37346.0,89352.0
Środki pieniężne i inne aktywa pieniężne,7680.0,7755.0,9572.0,9909.0,20853.0,5565.0,15699.0,8122.0,1470.0,6478.0,5162.0,4742.0,4376.0,4284.0,16704.0,2099.0,7312.0,20580.0,35269.0,20192.0,37191.0,32043.0,37540.0,22353.0,43867.0,37204.0,25446.0,36292.0,44787.0,36802.0,30032.0,14985.0,42591.0,43293.0,58855.0,52471.0,56130.0,29453.0,51932.0,40203.0,18327.0,8999.0,26708.0,43935.0,25949.0,21568.0,8875.0,4232.0,9821.0,18320.0,22755.0,46390.0,54994.0,26484.0,19267.0,18945.0,24232.0,22101.0,11493.0,12985.0,15428.0,30885.0,35552.0,26429.0,13828.0,19479.0,12848.0,30016.0,43297.0,7280.0,2756.0,5800.0,4038.0,11949.0,5313.0,27245.0
Pozostałe aktywa obrotowe,3246.0,1433.0,1118.0,945.0,828.0,1041.0,1057.0,753.0,954.0,17474.0,838.0,550.0,801.0,816.0,838.0,593.0,760.0,854.0,851.0,469.0,608.0,1004.0,686.0,622.0,1095.0,1254.0,1106.0,697.0,1485.0,1321.0,1089.0,862.0,1588.0,1569.0,1469.0,1267.0,1880.0,1892.0,1468.0,805.0,1480.0,1390.0,1040.0,459.0,1455.0,1403.0,1090.0,625.0,952.0,1613.0,1227.0,745.0,1356.0,1514.0,1258.0,716.0,14371.0,1448.0,1170.0,1015.0,1532.0,1570.0,1580.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0
