,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,2204.0,2322.0,3595.0,2324.0,1659.0,2267.0,1275.0,3253.0,2831.0,9776.0,3865.0,4710.0,5327.0,8539.0,2392.0,15160.0,21350.0,1290.0,-9535.0,-727.0,7121.0,-641.0,1422.0,3749.0,1788.0,1278.0,967.0,-434.0,6539.0,5763.0,4509.0,17872.0,4291.0,3822.0,113927.0,-89890.0,2504.0,2184.0,3632.0,1580.0,2346.0,744.0,2706.0,6816.0,1858.0,1455.0,1370.0,2537.0,5412.0,2881.0,-29.0,3310.0,1536.0,978.0,1651.0,1660.0,1763.0,3226.0,451.0,41967.0,2695.0,3490.0,400.0,1165.0,6074.0,17652.0,1154.0,1034.0,1336.0,1609.0,1302.0,2941.0,8047.0,11803.0,19226.0,5867.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,-94205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,3988.0,-55.0,1727.0,1750.0,777.0,4660.0,4626.0,7126.0,4517.0,1389.0,4462.0,4438.0,6366.0,5956.0,7774.0,28761.0,12972.0,7656.0,12375.0,19194.0,13294.0,17208.0,13689.0,17821.0,12648.0,20059.0,39636.0,6762.0,17196.0,5209.0,4678.0,-28003.0,5091.0,3325.0,-143459.0,-629.0,4485.0,12105.0,7308.0,10519.0,6339.0,13598.0,10006.0,16136.0,5698.0,4238.0,18539.0,-5982.0,20898.0,1445.0,29610.0,-15015.0,16747.0,11981.0,6767.0,7681.0,1721.0,-185288.0,-30610.0,-261497.0,-1647.0,-261270.0,8476.0,-54889.0,-1200.0,-83924.0,79717.0,15123.0,49783.0,-13256.0,993.0,-69183.0,-235846.0,4223.0,-41749.0,-25203.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,3988.0,-55.0,1727.0,1750.0,777.0,4660.0,4626.0,7126.0,4517.0,1389.0,4462.0,4438.0,6366.0,5956.0,7774.0,28761.0,12972.0,7656.0,12375.0,19194.0,13294.0,17208.0,13689.0,17821.0,12648.0,20059.0,39636.0,6762.0,17196.0,5209.0,4678.0,-28003.0,5091.0,3325.0,-143459.0,-629.0,4485.0,12105.0,7308.0,10519.0,6339.0,13598.0,10006.0,16136.0,5698.0,4238.0,18539.0,-5982.0,20898.0,1445.0,29610.0,-15015.0,16747.0,11981.0,6767.0,7681.0,1721.0,-185288.0,-30610.0,-261497.0,-1647.0,-261270.0,8476.0,-54889.0,-1200.0,-83924.0,79717.0,15123.0,49783.0,-13256.0,993.0,-69183.0,-235846.0,4223.0,-41749.0,-25203.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,-2974.0,-1074.0,-46296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4814.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,2711.0,365.0,1218.0,1426.0,476.0,3438.0,3335.0,6090.0,3368.0,668.0,3809.0,4707.0,4974.0,4859.0,6055.0,-28805.0,9432.0,4253.0,8661.0,16484.0,10050.0,13399.0,11016.0,14228.0,9919.0,16453.0,31921.0,868.0,13549.0,-19642.0,3491.0,-24697.0,4024.0,3440.0,-139886.0,-2226.0,3476.0,10342.0,5613.0,4353.0,2232.0,11794.0,7652.0,12272.0,4201.0,2958.0,15470.0,-11689.0,10650.0,-1205.0,16952.0,-23200.0,8239.0,6246.0,6762.0,12222.0,750.0,-175505.0,-24774.0,-278057.0,-1679.0,-276048.0,8153.0,-58616.0,-4333.0,-82956.0,80680.0,15406.0,50250.0,-9396.0,-316.0,-92327.0,-236630.0,4015.0,-42567.0,-27671.0
Zysk netto akcjonariuszy jednostki dominującej,2580.0,233.0,1144.0,1261.0,450.0,3212.0,3100.0,6020.0,3331.0,660.0,3655.0,4545.0,2215.0,4129.0,4637.0,-21977.0,8801.0,3826.0,8349.0,16773.0,10047.0,13179.0,10724.0,14080.0,9859.0,16225.0,31269.0,1808.0,13349.0,18082.0,3088.0,-24684.0,3384.0,3273.0,-139877.0,-2129.0,3368.0,9920.0,6143.0,3152.0,2195.0,11730.0,7595.0,12550.0,4354.0,2805.0,14968.0,-11614.0,10694.0,-1249.0,16952.0,-23200.0,8446.0,6197.0,7028.0,11914.0,1312.0,-175897.0,-24944.0,-278057.0,-844.0,-270371.0,11296.0,-56964.0,-4333.0,-89111.0,81080.0,21161.0,49055.0,-9155.0,-1392.0,-92629.0,-236630.0,5306.0,-42673.0,-28856.0
Aktywa trwałe,149407.0,148809.0,148015.0,148897.0,151219.0,154367.0,178810.0,185210.0,197911.0,201126.0,209209.0,197364.0,233682.0,245830.0,245250.0,221004.0,236137.0,225270.0,216005.0,211078.0,213432.0,208314.0,218750.0,223818.0,222604.0,268869.0,246159.0,528247.0,527072.0,343826.0,353095.0,369258.0,370524.0,380838.0,295224.0,291968.0,292453.0,291311.0,321339.0,294521.0,309453.0,310421.0,323022.0,312223.0,326791.0,326055.0,316882.0,307672.0,304308.0,311243.0,298291.0,287963.0,286823.0,280245.0,282922.0,282022.0,292433.0,282389.0,292961.0,303513.0,306277.0,347639.0,296483.0,228606.0,244013.0,235181.0,210089.0,191391.0,184384.0,180555.0,174263.0,134045.0,162334.0,156861.0,141131.0,188802.0
Wartości niematerialne i prawne,3801.0,3640.0,3487.0,3543.0,3705.0,3604.0,3556.0,3812.0,3737.0,4448.0,4958.0,4695.0,9195.0,8993.0,8753.0,11542.0,11254.0,11460.0,11106.0,11236.0,12813.0,12731.0,13107.0,13005.0,12719.0,12196.0,12424.0,127447.0,127187.0,13727.0,13746.0,13373.0,12947.0,12585.0,12186.0,11831.0,11631.0,11615.0,10871.0,9310.0,8910.0,8718.0,12268.0,15211.0,15376.0,19447.0,18947.0,18782.0,18549.0,18400.0,18337.0,18071.0,17755.0,17595.0,17212.0,17173.0,16867.0,16558.0,16177.0,13544.0,13288.0,9771.0,9528.0,5392.0,129696.0,4836.0,4597.0,4066.0,3894.0,3641.0,3537.0,3285.0,3217.0,3026.0,2966.0,2997.0
