,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Koszty finansowe,5394.0,22030.0,23915.0,8253.0,12176.0,10749.0,11514.0,26290.0,13674.0,9436.0,13934.0,44113.0,24233.0,62154.0,79347.0,67193.0,62498.0,-6216.0,15076.0,16251.0,25653.0,32949.0,11272.0,57719.0,16100.0,16700.0,32400.0,22300.0,19700.0,9800.0,32500.0,13400.0,21900.0,17400.0,10700.0,29500.0,17100.0,14700.0,17300.0,21800.0,22900.0,21600.0,18700.0,19800.0,32000.0,7500.0,28200.0,30600.0,53600.0,41200.0,72600.0,149500.0,22200.0,44900.0,18500.0,30300.0,39900.0,21100.0,48500.0,25200.0,66800.0,57400.0,45600.0,54900.0,43900.0,42000.0,51200.0,58100.0,47400.0,40900.0,84600.0,62700.0,70000.0,68400.0,53600.0,72800.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,1528.0,1433.0,6865.0,1432.0,0.0,592.0,105.0,14432.0,1862.0,35103.0,-1058.0,800.0,-498.0,-10715.0,9224.0,-2184.0,1137.0,-419.0,628.0,-1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,-200.0,0.0,800.0,-2300.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,200.0,-200.0,0.0,0.0,0.0,0.0,-200.0,3000.0,-2400.0,-9300.0,1000.0,9300.0,1300.0,-11700.0,-1400.0,1200.0,2200.0,1900.0
Zysk z działalności gospodarczej,5638.0,14923.0,15319.0,16552.0,10633.0,6977.0,24624.0,32560.0,34966.0,46468.0,65448.0,88556.0,77083.0,147375.0,122238.0,146462.0,104656.0,125889.0,145275.0,136968.0,133894.0,106205.0,160785.0,96078.0,180800.0,155900.0,195300.0,182200.0,185100.0,167900.0,152800.0,156900.0,155900.0,153900.0,145400.0,296800.0,166100.0,140800.0,162200.0,180900.0,163100.0,144900.0,197800.0,235900.0,162900.0,174900.0,185200.0,199600.0,126200.0,117700.0,406900.0,125700.0,161200.0,197300.0,178000.0,237500.0,200100.0,217900.0,231100.0,239000.0,230000.0,272700.0,265000.0,311400.0,297900.0,345000.0,336300.0,338600.0,370100.0,562000.0,408400.0,403000.0,376000.0,383000.0,366600.0,404200.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,5638.0,14923.0,15319.0,16552.0,10633.0,6977.0,24624.0,32560.0,34966.0,46468.0,65448.0,88556.0,77083.0,147375.0,122238.0,146462.0,104656.0,125889.0,145275.0,136968.0,133894.0,106205.0,160785.0,96078.0,180800.0,155900.0,195300.0,182200.0,185100.0,167900.0,152800.0,156900.0,155900.0,153900.0,145400.0,296800.0,166100.0,140800.0,162200.0,180900.0,163100.0,144900.0,197800.0,235900.0,162900.0,174900.0,185200.0,199600.0,126200.0,117700.0,406900.0,125700.0,161200.0,197300.0,178000.0,237500.0,200100.0,217900.0,231100.0,239000.0,230000.0,272700.0,265000.0,311400.0,297900.0,345000.0,336300.0,338600.0,370100.0,562000.0,408400.0,403000.0,376000.0,383000.0,366600.0,404200.0
Zysk (strata) netto z działalności zaniechanej,-30.0,-85.0,-34.0,-2440.0,-647.0,-494.0,5260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,5016.0,14470.0,13698.0,11446.0,9017.0,6802.0,30691.0,28797.0,28277.0,36683.0,52855.0,72875.0,62250.0,119873.0,99995.0,117342.0,89362.0,114805.0,115167.0,118532.0,107011.0,122153.0,131520.0,138210.0,146400.0,126300.0,168500.0,166200.0,152700.0,140700.0,129500.0,133000.0,124400.0,122100.0,121800.0,270700.0,130500.0,121600.0,131900.0,144500.0,126200.0,105700.0,155200.0,188700.0,120100.0,131000.0,148200.0,144300.0,97000.0,84800.0,320000.0,115000.0,116600.0,151400.0,141300.0,184400.0,157200.0,169400.0,181500.0,195300.0,176500.0,211500.0,207800.0,272100.0,233200.0,269200.0,264000.0,279000.0,287600.0,442700.0,328100.0,300300.0,292500.0,305600.0,293800.0,320700.0
Zysk netto akcjonariuszy jednostki dominującej,4712.0,14359.0,13553.0,11361.0,7505.0,7929.0,30414.0,28717.0,24436.0,32682.0,45035.0,58760.0,51011.0,99755.0,76854.0,93958.0,75051.0,101403.0,102311.0,94600.0,95491.0,109927.0,109765.0,99916.0,97200.0,85500.0,107800.0,106600.0,104500.0,90700.0,82900.0,92000.0,92400.0,87600.0,82400.0,131500.0,97300.0,85900.0,85300.0,89900.0,77600.0,60400.0,101600.0,125900.0,65600.0,77300.0,81700.0,76700.0,60900.0,52400.0,288600.0,64700.0,68900.0,41800.0,124600.0,98000.0,79600.0,80100.0,78500.0,84200.0,81700.0,95100.0,90900.0,134200.0,102400.0,139400.0,120400.0,106000.0,107900.0,140900.0,127500.0,126400.0,108100.0,122400.0,113700.0,138600.0
Aktywa trwałe,210415.0,227443.0,266602.0,311889.0,314572.0,288843.0,302407.0,289510.0,1372475.0,1449750.0,1596013.0,2298214.0,2715391.0,3678101.0,3686403.0,4268200.0,4441150.0,4284551.0,4312195.0,4422074.0,4476065.0,4505628.0,4674139.0,6004800.0,5468800.0,6028300.0,6431400.0,6611600.0,6736900.0,6900800.0,6753600.0,6791800.0,7037400.0,7137200.0,7079400.0,6989100.0,7074500.0,7071300.0,7150500.0,7238300.0,7436400.0,7566000.0,7642500.0,7795000.0,7721500.0,7968000.0,8104500.0,8459400.0,8809100.0,8774400.0,5723500.0,11013100.0,10930100.0,7724000.0,7596700.0,7649500.0,8498500.0,8490700.0,8969500.0,8845600.0,9264100.0,9151600.0,9252200.0,9750300.0,9831100.0,10018600.0,10108500.0,10425700.0,10662400.0,10780700.0,11376100.0,10760300.0,10615700.0,10355900.0,10455900.0,10221100.0
Wartości niematerialne i prawne,8316.0,8514.0,29465.0,98921.0,73384.0,89387.0,87844.0,79777.0,1198953.0,1317773.0,1396732.0,1700015.0,1956674.0,3139917.0,3209512.0,3822432.0,3977963.0,3797779.0,3805977.0,3953693.0,3878558.0,3880524.0,3978732.0,5238000.0,4687100.0,5238400.0,5382300.0,5462800.0,5856700.0,5972500.0,5858100.0,5841700.0,6039200.0,6137700.0,6087900.0,5540300.0,6045700.0,6004500.0,6095300.0,6161100.0,6291800.0,6412100.0,6500800.0,6546300.0,6526800.0,6677200.0,6780800.0,7103300.0,7452300.0,7374600.0,4155500.0,9624800.0,9574200.0,6314200.0,6254400.0,6243100.0,6488700.0,6429700.0,6791800.0,6671600.0,6978500.0,6893500.0,7049900.0,7403100.0,7479400.0,7564000.0,7908700.0,8076300.0,8318100.0,8452200.0,8794300.0,8322000.0,8190200.0,7961000.0,8056300.0,7868500.0
