,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,10384.0,9238.0,7509.0,7442.0,7047.0,10051.0,5938.0,6569.0,6759.0,5478.0,5652.0,6708.0,6405.0,6621.0,6861.0,10391.0,8079.0,4549.0,5948.0,7854.0,6784.0,3328.0,3663.0,9995.0,6756.0,6070.0,6274.0,11384.0,6676.0,5434.0,4634.0,6555.0,5042.0,4364.0,3834.0,4493.0,3240.0,2736.0,3052.0,4680.0,3520.0,2746.0,2900.0,3682.0,3663.0,3843.0,3878.0,1377.0,3529.0,3520.0,3664.0,-3927.0,1864.0,335.0,1474.0,1842.0,2183.0,2597.0,0.0,8233.0,2157.0,940.0,1687.0,2458.0,1895.0,439.0,1284.0,-309.0,2208.0,2263.0,2343.0,660.0,3645.0,5219.0,4557.0,16878.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8767.0,242.0,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,50518.0,2890.0,-27401.0,25305.0,66621.0,-8323.0,-25256.0,21697.0,63478.0,2128.0,-21946.0,39415.0,67109.0,207.0,-28273.0,36594.0,129282.0,28406.0,-29195.0,79380.0,113487.0,12694.0,-25937.0,69022.0,108967.0,248.0,-31255.0,83966.0,103025.0,-5968.0,-40606.0,62741.0,73999.0,69887.0,-22561.0,-23232.0,48788.0,6091.0,-24588.0,17987.0,93076.0,23073.0,-20974.0,63227.0,123928.0,14163.0,-35808.0,92936.0,126611.0,18155.0,-12919.0,32697.0,134993.0,-113473.0,-30106.0,23696.0,88484.0,-23156.0,-16981.0,58103.0,165345.0,3124.0,-28397.0,17696.0,87160.0,16658.0,-16371.0,-14673.0,94139.0,2984.0,433.0,91982.0,266100.0,18277.0,-6877.0,44184.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,50518.0,2890.0,-27401.0,25305.0,66621.0,-8323.0,-25256.0,21697.0,63478.0,2128.0,-21946.0,39415.0,67109.0,207.0,-28273.0,36594.0,129282.0,28406.0,-29195.0,79380.0,113487.0,12694.0,-25937.0,69022.0,108967.0,248.0,-31255.0,83966.0,103025.0,-5968.0,-40606.0,62741.0,73999.0,69887.0,-22561.0,-23232.0,48788.0,6091.0,-24588.0,17987.0,93076.0,23073.0,-20974.0,63227.0,123928.0,14163.0,-35808.0,92936.0,126611.0,18155.0,-12919.0,32697.0,134993.0,-113473.0,-30106.0,23696.0,88484.0,-23156.0,-16981.0,58103.0,165345.0,3124.0,-28397.0,17696.0,87160.0,16658.0,-16371.0,-14673.0,94139.0,2984.0,433.0,91982.0,266100.0,18277.0,-6877.0,44184.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,-2975.0,2975.0,0.0,-5525.0,-1851.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,970.0,10913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,39501.0,4189.0,-22820.0,19228.0,52544.0,-7446.0,-21730.0,18229.0,55845.0,-1786.0,-19816.0,33591.0,53862.0,-86.0,-27617.0,33968.0,102991.0,21931.0,-23731.0,66208.0,90506.0,9943.0,-19600.0,58450.0,85614.0,-1987.0,-28362.0,67035.0,82150.0,-7468.0,-33020.0,52236.0,58990.0,57697.0,-18365.0,-18540.0,38777.0,16657.0,-19988.0,14572.0,75179.0,17874.0,-16776.0,50460.0,100771.0,11432.0,-29728.0,75737.0,102349.0,13085.0,-8957.0,25798.0,108869.0,-91970.0,-24563.0,18934.0,71911.0,-20060.0,-15270.0,47246.0,133468.0,2228.0,-23602.0,13860.0,70025.0,12837.0,-13694.0,-12381.0,75859.0,2122.0,-49.0,74050.0,214611.0,13867.0,-6523.0,34764.0
Zysk netto akcjonariuszy jednostki dominującej,39229.0,-1183.0,-21602.0,17051.0,56149.0,-10827.0,-22189.0,19403.0,59180.0,-5588.0,-19846.0,32907.0,54111.0,-978.0,-25552.0,47982.0,111676.0,8226.0,-21915.0,65983.0,90834.0,7786.0,-19482.0,57978.0,86451.0,-1926.0,-28317.0,70301.0,81492.0,-7760.0,-32997.0,51788.0,58745.0,56697.0,-18538.0,-18331.0,38674.0,16414.0,-19947.0,14165.0,74711.0,17538.0,-16761.0,49907.0,100073.0,11208.0,-29659.0,75153.0,101582.0,12913.0,-9106.0,25836.0,108131.0,-90686.0,-24539.0,19023.0,71518.0,-19946.0,-15446.0,47701.0,132320.0,1678.0,-23784.0,13721.0,69635.0,12641.0,-13780.0,-12242.0,74989.0,1794.0,-237.0,72988.0,213589.0,13867.0,-6523.0,34764.0
Aktywa trwałe,1171364.0,1124465.0,1124894.0,1097054.0,1147715.0,1117422.0,1118233.0,1086797.0,1077287.0,1070268.0,1077180.0,1091193.0,1072566.0,1066094.0,1093848.0,1144868.0,1132566.0,1159566.0,1206643.0,1258444.0,1261731.0,1283128.0,1310181.0,1345441.0,1327854.0,1338171.0,1376843.0,1385872.0,1369643.0,1366662.0,1390835.0,1438536.0,1417505.0,1409190.0,1428412.0,1455091.0,1439443.0,1485614.0,1566739.0,1631474.0,1639209.0,1689358.0,1710630.0,1758163.0,1733762.0,1746822.0,1762238.0,1785228.0,1749667.0,1719921.0,1716813.0,1725453.0,1690734.0,1699502.0,1713461.0,1735771.0,1765054.0,1772277.0,1792744.0,1826550.0,1799258.0,1774355.0,1776433.0,1846018.0,1837901.0,1811274.0,1942564.0,1989894.0,2003225.0,2039610.0,2096134.0,2363930.0,2492353.0,2605637.0,2682986.0,2798699.0
Wartości niematerialne i prawne,22510.0,25773.0,34888.0,48699.0,48541.0,51883.0,51783.0,42870.0,42670.0,48087.0,47801.0,54123.0,53449.0,53481.0,53105.0,53240.0,52891.0,52770.0,51966.0,56465.0,58067.0,52959.0,52738.0,52750.0,52619.0,52559.0,55225.0,55228.0,55043.0,61846.0,61500.0,61414.0,49010.0,48948.0,48611.0,48083.0,47740.0,47055.0,46555.0,46055.0,59005.0,58459.0,57912.0,44056.0,43566.0,43098.0,42629.0,42161.0,42123.0,42085.0,42052.0,42815.0,42773.0,42729.0,42698.0,42667.0,42636.0,42587.0,42547.0,42506.0,42470.0,42446.0,42419.0,42495.0,42463.0,42430.0,42398.0,42353.0,42318.0,42282.0,42247.0,42215.0,42178.0,42158.0,42137.0,42523.0
