,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Udziały (akcje) własne,319.0,342.0,342.0,352.0,352.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-509.0,-509.0,-509.0,-509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-16.0,-16.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,2944.0,2944.0,2944.0,3109.0,3114.0,2354.0,2684.0,2687.0,12386.0,12386.0,12386.0,12386.0,33935.0,33844.0,33844.0,33844.0,33844.0,35691.0,35691.0,35691.0,35691.0,45543.0,45543.0,45543.0,45543.0,72355.0,71761.0,71714.0,71284.0,88124.0,88124.0,88124.0,72963.0,74657.0,74657.0,80503.0,80503.0,97782.0,103649.0,103624.0,103641.0,104561.0,104551.0,104604.0,112966.0,112229.0,112229.0,112229.0,112258.0,116229.0,116229.0,116229.0,117215.0,129228.0,129228.0,129229.0,129229.0,130510.0,130510.0,130519.0,130519.0,132265.0,132265.0,132265.0,132265.0,132265.0,132265.0,132265.0,130265.0,65202.0,65202.0,65202.0,65202.0,81936.0,79936.0,79936.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,1750.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-17.0,-50.0,-84.0,-90.0,-104.0,-116.0,-125.0,-135.0,-140.0,-146.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,6546.0,10233.0,6362.0,9757.0,822.0,418.0,449.0,565.0,407.0,76.0,15796.0,15940.0,107.0,694.0,31881.0,48405.0,49994.0,62833.0,76007.0,74929.0,86842.0,77690.0,75304.0,78593.0,75451.0,75522.0,99275.0,105139.0,98205.0,104987.0,99708.0,93228.0,92868.0,91139.0,85091.0,71242.0,70664.0,64986.0,62089.0,58974.0,59649.0,57781.0,60084.0,59888.0,60739.0,51558.0,48482.0,44985.0,45267.0,44622.0,42627.0,42306.0,43223.0,43686.0,62778.0,65149.0,61057.0,55332.0,34761.0,33295.0,34115.0,34111.0,32409.0,32337.0,32477.0,33070.0,30780.0
Z tytułu dostaw i usług,0.0,0.0,0.0,1791.0,0.0,0.0,0.0,168.0,8594.0,15408.0,10815.0,3589.0,9127.0,3346.0,11378.0,4247.0,14013.0,10219.0,14375.0,9519.0,12176.0,8473.0,16043.0,18671.0,17623.0,20420.0,23761.0,22912.0,31167.0,28489.0,36377.0,35252.0,38633.0,29559.0,29945.0,36163.0,35913.0,31075.0,30390.0,30906.0,30400.0,29696.0,29018.0,18487.0,16398.0,20896.0,32452.0,25813.0,20064.0,17450.0,20691.0,13845.0,13934.0,16000.0,18055.0,20000.0,22007.0,20894.0,20930.0,19696.0,15243.0,14400.0,11793.0,8526.0,8481.0,13903.0,9936.0,9203.0,10196.0,18231.0,14544.0,9602.0,12148.0,14440.0,19517.0,10445.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2875.0,2834.0,11216.0,8562.0,8329.0,5684.0,11798.0,43911.0,51551.0,44053.0,17893.0,16509.0,31500.0,28243.0,31876.0,15687.0,24791.0,27196.0,21916.0,27126.0,33705.0,30462.0,26445.0,27099.0,30007.0,31092.0,29925.0,29310.0,27574.0,19793.0,19060.0,18675.0,17927.0,15928.0,13210.0,13653.0,13397.0,16413.0,17655.0,19592.0,19882.0,18810.0,21672.0,21059.0,18498.0,18863.0,25064.0,25218.0,26194.0,27078.0,33687.0,37801.0,34683.0,33690.0,21709.0,21325.0,17411.0,14276.0,10549.0,3684.0,4750.0,6769.0,8000.0,5464.0,5686.0,4767.0,1533.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,689.0,1398.0,840.0,9361.0,15845.0,17160.0,10379.0,33257.0,48256.0,48942.0,44971.0,39256.0,33740.0,33906.0,33654.0,33739.0,33781.0,33849.0,28659.0,28516.0,28705.0,22000.0,22588.0,23107.0,23140.0,23107.0,22000.0,22595.0,42.0,0.0,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22666.0,10000.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,81.0,116.0,90.0,96.0,76.0,54.0,38.0,53.0,44.0,44.0,152.0,3483.0,1924.0,3575.0,28342.0,28725.0,27312.0,28626.0,29354.0,546.0,1407.0,1078.0,864.0,959.0,1283.0,1073.0,891.0,963.0,855.0,829.0,808.0,815.0,784.0,904.0,904.0,899.0,982.0,1047.0,802.0,690.0,979.0,1024.0,1060.0,1052.0,1293.0,1186.0,1129.0,1062.0,1012.0,983.0,682.0,646.0,1457.0,649.0,295.0,325.0,316.0,318.0,290.0,239.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,2700.0,5978.0,5808.0,5952.0,822.0,418.0,449.0,190.0,82.0,76.0,156.0,122.0,107.0,694.0,13653.0,13670.0,13803.0,41163.0,47495.0,47311.0,56602.0,45447.0,41799.0,42713.0,40499.0,45901.0,16361.0,16454.0,16507.0,16492.0,17642.0,17560.0,17355.0,15986.0,25272.0,25016.0,24472.0,25015.0,20302.0,19598.0,19937.0,19704.0,18804.0,18704.0,18444.0,18474.0,19458.0,18637.0,18501.0,18457.0,18338.0,18155.0,18772.0,18618.0,18686.0,19344.0,18069.0,18263.0,18367.0,18657.0,19169.0,19566.0,19981.0,20196.0,20619.0,21332.0,19875.0
Zobowiązania krótkoterminowe,4423.0,4750.0,4750.0,4616.0,4256.0,1804.0,1336.0,1070.0,13920.0,21143.0,16455.0,17930.0,24919.0,18874.0,34275.0,35269.0,111043.0,112911.0,115996.0,55473.0,48934.0,59428.0,73757.0,75728.0,64105.0,89749.0,114087.0,88951.0,97072.0,137643.0,155277.0,138419.0,154751.0,149235.0,161524.0,112954.0,106012.0,101850.0,91792.0,84641.0,96442.0,98097.0,82524.0,72972.0,89009.0,99045.0,117772.0,96306.0,89085.0,83862.0,94255.0,92126.0,90956.0,97732.0,110208.0,140083.0,115586.0,111939.0,127416.0,151076.0,138943.0,141863.0,139693.0,141578.0,78432.0,78810.0,77193.0,101021.0,101679.0,125405.0,136979.0,123839.0,127991.0,146265.0,148732.0,139250.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,2825.0,0.0,0.0,0.0,902.0,2626.0,2860.0,2806.0,3083.0,7188.0,7157.0,17171.0,19182.0,53038.0,51025.0,57478.0,27965.0,20173.0,19401.0,29433.0,25128.0,30751.0,44494.0,62978.0,40640.0,36855.0,71874.0,60096.0,47997.0,61707.0,61043.0,71133.0,45202.0,38693.0,40725.0,39905.0,24355.0,30239.0,32241.0,26308.0,7055.0,9847.0,14981.0,23128.0,12767.0,14905.0,11720.0,20196.0,21971.0,21200.0,28338.0,43829.0,65813.0,38677.0,41827.0,55760.0,73534.0,61466.0,68487.0,71081.0,87686.0,47572.0,46513.0,52299.0,58623.0,64342.0,79775.0,93371.0,83912.0,88063.0,103821.0,101492.0,117033.0
Rozliczenia międzyokresowe,1671.0,1231.0,1231.0,823.0,666.0,623.0,200.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,11241.0,10534.0,10534.0,8916.0,8018.0,6655.0,7237.0,20536.0,33570.0,47246.0,45870.0,43827.0,78558.0,65282.0,79889.0,81139.0,179687.0,185404.0,188928.0,151627.0,146159.0,141701.0,158241.0,209758.0,211759.0,243223.0,276116.0,286124.0,291427.0,342515.0,345167.0,318508.0,340851.0,320546.0,331848.0,273060.0,267604.0,242116.0,242398.0,226574.0,229698.0,228644.0,213868.0,200368.0,201371.0,206348.0,220697.0,203731.0,196845.0,192247.0,199464.0,198666.0,197563.0,204711.0,207063.0,230686.0,208873.0,205520.0,219525.0,236443.0,229427.0,230302.0,230006.0,252115.0,206562.0,213884.0,211272.0,216902.0,219539.0,246102.0,255525.0,248913.0,254477.0,268177.0,278374.0,274185.0
Przepływy pieniężne z działalności operacyjnej,-91.0,-224.0,-66.0,-66.0,-57.0,-1739.0,-2269.0,-229.0,-970.0,-3495.0,-1164.0,-2155.0,-53.0,-879.0,1452.0,-6847.0,-4132.0,-5657.0,5421.0,8772.0,2862.0,-8274.0,4693.0,9295.0,-4119.0,-5183.0,-5711.0,-1333.0,-3508.0,9172.0,2926.0,11418.0,1480.0,6146.0,3884.0,-15168.0,-569.0,-1744.0,-5225.0,1885.0,-553.0,1990.0,5792.0,-2570.0,-71.0,-129.0,2764.0,6909.0,9898.0,-2314.0,4828.0,461.0,3515.0,7673.0,6740.0,5217.0,-880.0,1145.0,-1583.0,5299.0,-3397.0,-4449.0,5378.0,9178.0,5003.0,22202.0,1931.0,-1166.0,10209.0,-3375.0,-5275.0,-890.0,549.0,2661.0,10519.0,21162.0
Amortyzacja,114.0,114.0,112.0,109.0,105.0,88.0,79.0,43.0,46.0,73.0,77.0,77.0,88.0,96.0,92.0,93.0,112.0,124.0,128.0,152.0,138.0,152.0,149.0,178.0,317.0,158.0,257.0,283.0,410.0,762.0,776.0,904.0,586.0,1071.0,461.0,977.0,625.0,484.0,638.0,592.0,640.0,297.0,922.0,601.0,746.0,754.0,703.0,-32.0,490.0,494.0,533.0,430.0,398.0,207.0,751.0,845.0,829.0,69.0,182.0,314.0,322.0,191.0,456.0,328.0,298.0,323.0,314.0,307.0,385.0,177.0,241.0,241.0,273.0,269.0,218.0,270.0
Przepływy pieniężne z działalności inwestycyjnej,-39.0,22.0,70.0,103.0,61.0,1036.0,1776.0,-57.0,-13585.0,9.0,-37.0,-181.0,-236.0,855.0,319.0,497.0,-21.0,102.0,175.0,-5879.0,-264.0,-1221.0,-3419.0,-83.0,-386.0,-1882.0,-5414.0,-2959.0,2660.0,-15743.0,-3825.0,-4512.0,-2725.0,-394.0,-8856.0,13486.0,-1208.0,7579.0,-973.0,5041.0,-1069.0,3390.0,-1698.0,-557.0,110.0,-335.0,-870.0,-96.0,-88.0,878.0,15.0,396.0,107.0,-375.0,3627.0,437.0,-3967.0,4546.0,37.0,-517.0,-101.0,-21.0,-49.0,37.0,-168.0,-189.0,26.0,9443.0,491.0,-1092.0,3997.0,46.0,0.0,-1.0,-73.0,-124.0
CAPEX (niematerialne i rzeczowe),0.0,45.0,2.0,249.0,1.0,0.0,140.0,3.0,0.0,240.0,211.0,59.0,4.0,373.0,64.0,9.0,311.0,21.0,145.0,5759.0,199.0,1257.0,2683.0,1975.0,509.0,7443.0,5442.0,-2434.0,3508.0,9605.0,4461.0,3926.0,882.0,2080.0,4080.0,-6514.0,1251.0,729.0,1404.0,1646.0,1094.0,895.0,2295.0,9.0,45.0,63.0,2.0,491.0,90.0,0.0,41.0,4.0,293.0,375.0,1364.0,18.0,3987.0,12.0,-68.0,0.0,101.0,21.0,49.0,16.0,168.0,185.0,-11.0,264.0,310.0,-61.0,5.0,-46.0,0.0,1.0,73.0,141.0
Przepływy pieniężne z działalności finansowej,-17.0,113.0,-22.0,-43.0,-19.0,1049.0,352.0,15635.0,-208.0,4454.0,265.0,4530.0,25619.0,-4179.0,-2746.0,4984.0,3771.0,6508.0,-7897.0,-10792.0,-1367.0,3051.0,-3631.0,-3711.0,-2213.0,8215.0,11400.0,5118.0,-4417.0,9922.0,207.0,-8278.0,1549.0,-3327.0,4203.0,2356.0,4870.0,-7428.0,7340.0,-385.0,-797.0,-1485.0,-6268.0,2899.0,186.0,-2341.0,-910.0,-6476.0,-9490.0,-4432.0,-4116.0,2793.0,-2303.0,-3531.0,-11062.0,-444.0,-1620.0,-6660.0,-448.0,4278.0,333.0,-3281.0,-3009.0,7036.0,-20225.0,-12800.0,-8579.0,-3880.0,-8736.0,-455.0,-5734.0,-1903.0,-3832.0,-940.0,-1899.0,-21958.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15504.0,0.0,380.0,0.0,0.0,25017.0,59.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,4939.0
Przepływy pieniężne razem,-147.0,-89.0,-18.0,-6.0,-15.0,346.0,-141.0,15349.0,-14763.0,968.0,-936.0,2194.0,25330.0,-4203.0,-975.0,-1366.0,-382.0,953.0,-2301.0,-7899.0,1231.0,-6444.0,-2357.0,5501.0,-6718.0,1150.0,275.0,826.0,-5265.0,3351.0,-692.0,-1372.0,304.0,2425.0,-769.0,674.0,3093.0,-1593.0,1142.0,6541.0,-2419.0,3895.0,-2174.0,-228.0,225.0,-2805.0,984.0,337.0,320.0,-5868.0,727.0,3650.0,1319.0,3767.0,-695.0,5210.0,-6467.0,-969.0,-1994.0,9060.0,-3165.0,-7751.0,2320.0,16251.0,-15390.0,9213.0,-6622.0,4397.0,1964.0,-4922.0,-7012.0,-2747.0,-3283.0,1720.0,8547.0,-920.0
