,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,94170.0,91943.0,90098.0,85258.0,84365.0,87760.0,87069.0,87964.0,97793.0,99452.0,100021.0,105466.0,165243.0,167494.0,170276.0,175393.0,177944.0,185102.0,184800.0,187709.0,186853.0,184702.0,183236.0,178322.0,176826.0,171488.0,160966.0,151616.0,155261.0,120902.0,121551.0,121389.0,121011.0,117311.0,114555.0,116971.0,118099.0,120031.0,118241.0,118192.0,113971.0,114272.0,114309.0,103163.0,100914.0,95851.0,96927.0,98959.0,97452.0,95476.0,80802.0,74260.0,77618.0,78040.0,73443.0,72119.0,75465.0,74266.0,73134.0,77770.0,76899.0,75169.0,73526.0,72416.0,70893.0,70180.0,68865.0,69232.0,68680.0,73800.0,74878.0,78894.0,87033.0,92275.0,91680.0,92028.0
Należności długoterminowe,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,563.0,594.0,594.0,563.0,138.0,138.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,13443.0,17624.0,17166.0,18392.0,19499.0,21976.0,21480.0,32767.0,31742.0,32256.0,31460.0,44397.0,79131.0,69917.0,77633.0,76050.0,81565.0,75768.0,75876.0,77687.0,77644.0,84634.0,84350.0,76790.0,75914.0,76419.0,89499.0,100450.0,100003.0,97868.0,98156.0,102747.0,102859.0,102291.0,108002.0,106778.0,105726.0,105432.0,47827.0,46878.0,46085.0,45900.0,45913.0,51443.0,52036.0,52140.0,52410.0,75706.0,76212.0,76277.0,81234.0,73707.0,73830.0,73651.0,62988.0,64195.0,64262.0,61192.0,62061.0,41597.0,41285.0,41095.0,41454.0,41979.0,42105.0,42015.0,42099.0,42382.0,42168.0,47160.0,47198.0,51884.0,54232.0,50481.0,96569.0,129619.0
Pozostałe aktywa trwałe,1395.0,1564.0,1556.0,1456.0,1514.0,2010.0,1776.0,3703.0,5132.0,5076.0,4012.0,6266.0,6726.0,16125.0,11220.0,11268.0,11637.0,12711.0,10451.0,10448.0,10492.0,11762.0,13990.0,15274.0,13327.0,13052.0,15012.0,15487.0,14655.0,10787.0,10458.0,6554.0,7478.0,10134.0,14414.0,14136.0,14022.0,17997.0,25574.0,21001.0,20196.0,19855.0,23963.0,19163.0,20462.0,26720.0,29048.0,19913.0,27495.0,26131.0,30576.0,18051.0,22091.0,22734.0,20428.0,23201.0,22902.0,28363.0,29269.0,30265.0,31830.0,32509.0,35081.0,34338.0,39873.0,41164.0,46331.0,38474.0,42810.0,45922.0,45178.0,37117.0,47157.0,61061.0,56385.0,43172.0
Aktywa obrotowe,129728.0,131875.0,129724.0,106873.0,117119.0,133999.0,220719.0,247816.0,236913.0,251406.0,240333.0,210091.0,303154.0,345552.0,332818.0,362465.0,367945.0,401196.0,400471.0,345295.0,324172.0,400585.0,423925.0,451240.0,358114.0,388339.0,396436.0,390864.0,359089.0,337489.0,308582.0,269233.0,230684.0,249647.0,297499.0,294035.0,302261.0,348564.0,388428.0,380843.0,371435.0,369036.0,400769.0,365025.0,348618.0,392126.0,405454.0,352041.0,324449.0,341503.0,384761.0,267101.0,243255.0,273772.0,287589.0,211742.0,254086.0,242413.0,262771.0,299190.0,302774.0,294097.0,305369.0,325954.0,318942.0,388024.0,394832.0,340058.0,394773.0,460155.0,523500.0,506199.0,543434.0,595432.0,535420.0,441313.0
Zapasy,22873.0,23119.0,19792.0,23680.0,27647.0,23035.0,28900.0,37480.0,39830.0,41525.0,42449.0,39777.0,50963.0,46487.0,42791.0,39274.0,46252.0,32417.0,29453.0,25005.0,30917.0,35849.0,39930.0,40196.0,45827.0,52347.0,60860.0,56528.0,58503.0,42965.0,39843.0,39970.0,33340.0,33133.0,37276.0,36397.0,29075.0,30210.0,30040.0,30278.0,28373.0,24545.0,30691.0,31850.0,32940.0,33096.0,35167.0,33749.0,34487.0,32311.0,26543.0,26752.0,16548.0,19202.0,22008.0,17679.0,16636.0,15478.0,15274.0,13659.0,16573.0,16374.0,19053.0,19778.0,23826.0,21802.0,29377.0,27611.0,28614.0,33297.0,33910.0,29817.0,34907.0,35422.0,31295.0,28858.0
Należności krótkoterminowe,75217.0,82254.0,91204.0,63902.0,77106.0,93470.0,114094.0,115555.0,144139.0,155990.0,150129.0,116886.0,140202.0,177795.0,182657.0,194482.0,190879.0,234173.0,258443.0,168913.0,165805.0,232318.0,262059.0,230305.0,220509.0,237977.0,236070.0,226811.0,199274.0,216384.0,193765.0,169105.0,135951.0,150599.0,197886.0,192092.0,180160.0,226613.0,173589.0,182295.0,167494.0,163785.0,192121.0,180218.0,165879.0,181265.0,165384.0,225503.0,178935.0,189354.0,189340.0,159939.0,124819.0,146804.0,180616.0,124464.0,153833.0,143822.0,156443.0,223830.0,225444.0,222481.0,224238.0,252981.0,246818.0,306420.0,299131.0,262525.0,313486.0,367589.0,422460.0,386357.0,394803.0,429897.0,371955.0,286837.0
Inwestycje krótkoterminowe,31638.0,26502.0,18728.0,13777.0,8774.0,13928.0,74159.0,86537.0,44626.0,43737.0,36845.0,39689.0,89592.0,98930.0,78405.0,100756.0,101127.0,85166.0,69653.0,114034.0,69545.0,65938.0,59344.0,130412.0,54013.0,42452.0,31910.0,48208.0,39561.0,33196.0,39455.0,46095.0,42853.0,41918.0,34884.0,30046.0,55862.0,32551.0,29500.0,42965.0,42130.0,39095.0,31726.0,42686.0,31630.0,37681.0,47673.0,21068.0,10400.0,13005.0,12236.0,27609.0,17267.0,20353.0,14681.0,15595.0,23504.0,23284.0,20401.0,32705.0,29018.0,23895.0,31572.0,28522.0,23939.0,34496.0,41018.0,48632.0,51356.0,57972.0,65829.0,88652.0,112324.0,126305.0,128429.0,121162.0
Środki pieniężne i inne aktywa pieniężne,6698.0,5625.0,6981.0,13777.0,8774.0,13928.0,13538.0,30204.0,28739.0,32144.0,35380.0,39558.0,88245.0,96290.0,74126.0,88638.0,87689.0,75015.0,61620.0,112036.0,67657.0,64539.0,56990.0,127761.0,51410.0,42452.0,28471.0,43434.0,34370.0,28049.0,34854.0,40404.0,37248.0,35557.0,27306.0,21761.0,48484.0,25485.0,23925.0,42293.0,41944.0,38229.0,31540.0,42333.0,31630.0,36032.0,46835.0,18271.0,8425.0,12295.0,12235.0,26183.0,17007.0,19945.0,13640.0,14345.0,22174.0,21285.0,19451.0,31036.0,28218.0,23095.0,31572.0,28522.0,22367.0,33835.0,40769.0,48070.0,50607.0,56973.0,64801.0,85700.0,108534.0,122769.0,126592.0,116502.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,4627.0,4116.0,6547.0,7311.0,11906.0,22381.0,22334.0,28959.0,27953.0,29687.0,49440.0,42922.0,37343.0,57905.0,66480.0,62592.0,50327.0,37765.0,55428.0,67596.0,59317.0,61751.0,44944.0,35519.0,14063.0,18540.0,22186.0,25642.0,33689.0,35353.0,57376.0,95063.0,64726.0,68707.0,77362.0,85831.0,52319.0,61809.0,85055.0,102201.0,42757.0,71696.0,74861.0,91560.0,20153.0,51973.0,55779.0,45793.0,43797.0,49906.0,49622.0,60446.0,4808.0,7551.0,7251.0,6410.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
