,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,2816.0,2793.0,2802.0,2806.0,2591.0,2480.0,3325.0,1630.0,3014.0,1980.0,3231.0,6771.0,8379.0,4064.0,10265.0,10769.0,7333.0,7787.0,8424.0,9246.0,8624.0,9890.0,9511.0,11919.0,7620.0,8325.0,8383.0,8363.0,8137.0,9024.0,8427.0,6793.0,8290.0,6953.0,6547.0,2448.0,5637.0,6248.0,3956.0,5493.0,6005.0,6121.0,5217.0,8135.0,7414.0,6892.0,6142.0,11320.0,9789.0,9447.0,10485.0,10752.0,10099.0,11034.0,11248.0,11304.0,15281.0,15616.0,14387.0,21311.0,6714.0,22423.0,22266.0,15326.0,12572.0,11323.0,10707.0,13698.0,20219.0,28850.0,45295.0,48154.0,45336.0,44539.0,49241.0,45758.0
Pozostałe przychody (koszty),-2973.0,2387.0,-1039.0,97.0,-2466.0,1256.0,1057.0,-499.0,652.0,-435.0,1813.0,1359.0,0.0,0.0,-1419.0,-7730.0,-16387.0,12518.0,-1072.0,619.0,-448.0,131.0,-144.0,586.0,-12.0,-33.0,-345.0,-65.0,-689.0,-3.0,-5009.0,5409.0,68.0,-297.0,-70.0,478.0,372.0,-244.0,209.0,-2701.0,2718.0,-3152.0,-356.0,573.0,-1295.0,995.0,759.0,-3317.0,5995.0,-5802.0,1269.0,4621.0,-1799.0,-5346.0,5504.0,-1657.0,196.0,1156.0,-3261.0,3174.0,-15089.0,11172.0,-1086.0,-4760.0,1628.0,3086.0,-3391.0,2412.0,-615.0,-942.0,-5008.0,4969.0,1091.0,4983.0,-4203.0,-2643.0
Zysk z działalności gospodarczej,-396.0,2920.0,2709.0,-2540.0,1987.0,7175.0,9088.0,6982.0,16436.0,21933.0,18961.0,16330.0,27887.0,9010.0,4138.0,-6634.0,22379.0,30049.0,22315.0,9565.0,9282.0,24208.0,24661.0,19343.0,29527.0,29614.0,41438.0,29686.0,29783.0,28984.0,25492.0,35385.0,25161.0,47002.0,58441.0,40501.0,39312.0,61129.0,65152.0,40401.0,41886.0,61399.0,69176.0,3664.0,60822.0,75056.0,81040.0,67862.0,63642.0,68651.0,70044.0,60119.0,52253.0,88177.0,76055.0,52299.0,61425.0,77950.0,78290.0,61864.0,32431.0,132094.0,118488.0,161461.0,145481.0,202084.0,244034.0,285643.0,145747.0,261133.0,274232.0,244688.0,253165.0,196278.0,275662.0,144077.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-396.0,2920.0,2709.0,-2540.0,1987.0,7175.0,9088.0,6982.0,16436.0,21933.0,18961.0,16330.0,27887.0,9010.0,4138.0,-6634.0,22379.0,30049.0,22315.0,9565.0,9282.0,24208.0,24661.0,19343.0,29527.0,29614.0,41438.0,29686.0,29783.0,28984.0,25492.0,35385.0,25161.0,47002.0,58441.0,40501.0,39312.0,61129.0,65152.0,40401.0,41886.0,61399.0,69176.0,3664.0,60822.0,75056.0,81040.0,67862.0,63642.0,68651.0,70044.0,60119.0,52253.0,88177.0,76055.0,52299.0,61425.0,77950.0,78290.0,61864.0,32431.0,132094.0,118488.0,161461.0,145481.0,202084.0,244034.0,285643.0,145747.0,261133.0,274232.0,244688.0,253165.0,196278.0,275662.0,144077.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-510.0,1898.0,2191.0,-3000.0,1861.0,5399.0,6830.0,5122.0,12628.0,17719.0,15144.0,12473.0,22026.0,7261.0,4887.0,-8757.0,17480.0,24698.0,18039.0,8005.0,7643.0,21671.0,19491.0,14878.0,22465.0,24193.0,33413.0,24305.0,24151.0,24235.0,23044.0,28745.0,21513.0,40040.0,50026.0,36258.0,33473.0,52228.0,56193.0,35805.0,35811.0,52385.0,60069.0,2761.0,50920.0,63020.0,67517.0,48607.0,53027.0,55312.0,60012.0,48077.0,43289.0,73259.0,63841.0,42696.0,50479.0,64981.0,65800.0,45836.0,26361.0,107731.0,88305.0,110923.0,116107.0,161994.0,195760.0,225719.0,115762.0,209139.0,218403.0,202394.0,201890.0,154937.0,224597.0,118873.0
Zysk netto akcjonariuszy jednostki dominującej,-557.0,1597.0,1961.0,-2964.0,1833.0,5371.0,6838.0,5555.0,12628.0,17719.0,15144.0,12473.0,22026.0,7261.0,4887.0,-8757.0,17480.0,24698.0,18039.0,8005.0,7643.0,21621.0,19541.0,14878.0,22465.0,27179.0,34301.0,24284.0,24705.0,24126.0,23291.0,28668.0,21523.0,40030.0,50026.0,36258.0,33473.0,52228.0,56193.0,35805.0,35811.0,52385.0,60069.0,2761.0,50920.0,63020.0,67517.0,48607.0,53027.0,55312.0,60012.0,48077.0,43289.0,73259.0,63841.0,42696.0,50479.0,64981.0,65800.0,45836.0,26361.0,107731.0,88305.0,110923.0,116107.0,161994.0,195760.0,225719.0,115762.0,209139.0,218403.0,202856.0,201890.0,154937.0,224597.0,118873.0
Aktywa trwałe,71875.0,74452.0,76742.0,77323.0,76637.0,78315.0,77942.0,83544.0,81601.0,90771.0,100714.0,153178.0,344656.0,371427.0,387033.0,401066.0,403966.0,407217.0,411401.0,410097.0,407664.0,405648.0,405952.0,406102.0,401179.0,412365.0,418317.0,422887.0,425352.0,436310.0,425287.0,432021.0,427948.0,442401.0,443235.0,445122.0,456576.0,468406.0,449159.0,498532.0,526021.0,570084.0,588043.0,642941.0,663563.0,701410.0,707942.0,702169.0,705541.0,719036.0,726259.0,726023.0,724901.0,733954.0,739601.0,752552.0,916101.0,1009147.0,1028053.0,1198866.0,1207259.0,1188995.0,1217650.0,1213941.0,1213334.0,1193384.0,1185847.0,1183296.0,1261046.0,1269005.0,1414918.0,1450241.0,1479915.0,1529138.0,1618645.0,1720239.0
Wartości niematerialne i prawne,2817.0,2532.0,3082.0,2664.0,2252.0,1790.0,1409.0,1470.0,1123.0,1361.0,1202.0,7789.0,133486.0,154824.0,158500.0,152321.0,157283.0,149230.0,149170.0,148324.0,146533.0,145036.0,144074.0,143077.0,142575.0,142049.0,141558.0,141718.0,187760.0,142206.0,142035.0,141845.0,141302.0,158109.0,167454.0,167749.0,160893.0,157173.0,154839.0,155099.0,155027.0,161408.0,151245.0,152070.0,150350.0,148897.0,149006.0,170469.0,167853.0,173085.0,175617.0,180959.0,180222.0,190437.0,189089.0,199415.0,195878.0,201887.0,216494.0,197559.0,195036.0,193251.0,195375.0,193675.0,193011.0,190109.0,186553.0,191787.0,189526.0,193114.0,195856.0,196074.0,191624.0,189920.0,186141.0,198012.0
